step,mae,mse
0,0.149971,0.054933
1,0.173211,0.073121
2,0.190201,0.088237
3,0.206283,0.104028
4,0.221341,0.120115
5,0.236012,0.136412
6,0.248112,0.151576
7,0.260181,0.168541
8,0.268813,0.180407
9,0.278965,0.194034
10,0.286337,0.204281
11,0.293629,0.216207
12,0.300582,0.228125
13,0.308118,0.240883
14,0.313114,0.247989
15,0.318300,0.257661
16,0.322188,0.263641
17,0.327757,0.269053
18,0.331773,0.275707
19,0.333404,0.280060
20,0.338406,0.287263
21,0.340051,0.289659
22,0.341713,0.295829
23,0.344328,0.297879
24,0.344126,0.303202
25,0.346398,0.304817
26,0.347831,0.305689
27,0.347791,0.308037
28,0.349290,0.310777
29,0.350055,0.314142
30,0.350495,0.315188
31,0.351054,0.314015
32,0.350790,0.315154
33,0.350680,0.317543
34,0.351071,0.316131
35,0.353068,0.318908
36,0.352749,0.319685
37,0.353593,0.323219
38,0.353155,0.323177
39,0.353141,0.321423
40,0.353554,0.322481
41,0.354450,0.320759
42,0.354481,0.319831
43,0.353251,0.317020
44,0.353521,0.317456
45,0.354628,0.314361
46,0.355048,0.315275
47,0.356121,0.318112
48,0.355677,0.317636
49,0.356706,0.318783
50,0.356338,0.319180
51,0.358108,0.320515
52,0.358118,0.321388
53,0.359627,0.324502
54,0.357099,0.321877
55,0.355885,0.319068
56,0.356047,0.319631
57,0.357096,0.319771
58,0.357505,0.319160
59,0.359264,0.320328
60,0.358884,0.322907
61,0.358638,0.322540
62,0.355918,0.317297
63,0.356154,0.318799
64,0.354587,0.314667
65,0.356539,0.319416
66,0.356148,0.313935
67,0.355107,0.314392
68,0.354511,0.314825
69,0.355531,0.315281
70,0.354990,0.315679
71,0.355087,0.316336
72,0.355447,0.315319
73,0.353287,0.310488
74,0.354434,0.313745
75,0.354908,0.314341
76,0.355510,0.314522
77,0.357619,0.317904
78,0.357047,0.317107
79,0.356359,0.315411
80,0.357837,0.319502
81,0.358368,0.318296
82,0.358084,0.318586
83,0.357399,0.319331
84,0.357812,0.317107
85,0.356275,0.320097
86,0.357427,0.319756
87,0.358754,0.322769
88,0.357108,0.321612
89,0.355296,0.319256
90,0.356816,0.325635
91,0.356196,0.324317
92,0.355610,0.324203
93,0.358062,0.328078
94,0.356937,0.328180
95,0.357199,0.326933
