epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.549471,0.549471,1.000000,0.806303,0.806303,0.000000,0.000000,1.318352,0.806448
1,0.510607,0.510607,1.000000,0.786246,0.786246,0.000000,0.000000,1.277318,0.786171
2,0.498165,0.498165,1.000000,0.778921,0.778921,0.000000,0.000000,1.267619,0.779144
3,0.491703,0.491703,1.000000,0.775642,0.775642,0.000000,0.000000,1.263882,0.775589
4,0.487375,0.487375,1.000000,0.772186,0.772186,0.000000,0.000000,1.255132,0.771801
5,0.484223,0.484223,1.000000,0.770672,0.770672,0.000000,0.000000,1.257011,0.770217
6,0.481760,0.481760,1.000000,0.768488,0.768488,0.000000,0.000000,1.254218,0.768574
7,0.479734,0.479734,1.000000,0.768438,0.768438,0.000000,0.000000,1.254212,0.768405
8,0.478123,0.478123,1.000000,0.767346,0.767346,0.000000,0.000000,1.253730,0.767764
9,0.476457,0.476457,1.000000,0.767431,0.767431,0.000000,0.000000,1.255803,0.767367
10,0.475357,0.475357,1.000000,0.766477,0.766477,0.000000,0.000000,1.252213,0.766229
11,0.474088,0.474088,1.000000,0.766136,0.766136,0.000000,0.000000,1.254129,0.766235
