epoch,train_loss,train_score,val_loss,val_score,val_rec,val_distill
0,0.179585,0.179585,0.034733,0.034733,0.000000,0.000000
1,0.058594,0.058594,0.027874,0.027874,0.000000,0.000000
2,0.052153,0.052153,0.025933,0.025933,0.000000,0.000000
3,0.049953,0.049953,0.025880,0.025880,0.000000,0.000000
4,0.048838,0.048838,0.024482,0.024482,0.000000,0.000000
5,0.047778,0.047778,0.023733,0.023733,0.000000,0.000000
6,0.047341,0.047341,0.025452,0.025452,0.000000,0.000000
7,0.047353,0.047353,0.025121,0.025121,0.000000,0.000000
8,0.047067,0.047067,0.023735,0.023735,0.000000,0.000000
