epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.501194,0.402259,0.989351,0.129322,0.845689,0.747852,0.978367,0.136584,0.746131,0.575886
1,0.468403,0.369481,0.989225,0.137666,0.826168,0.728456,0.977124,0.141714,0.729035,0.569753
2,0.461628,0.362996,0.986318,0.144207,0.822039,0.725131,0.969080,0.150820,0.723894,0.565844
3,0.454341,0.359883,0.944585,0.163045,0.814520,0.728706,0.858146,0.184020,0.725842,0.568010
4,0.452172,0.363179,0.889927,0.186359,0.812881,0.727612,0.852689,0.189631,0.729157,0.567957
0,0.403145,0.403145,1.000000,0.748357,0.748357,0.000000,0.000000,0.746667,0.576830
1,0.368543,0.368543,1.000000,0.726303,0.726303,0.000000,0.000000,0.726937,0.569050
2,0.360772,0.360772,1.000000,0.719615,0.719615,0.000000,0.000000,0.718407,0.564455
3,0.355903,0.355903,1.000000,0.719164,0.719164,0.000000,0.000000,0.716169,0.563671
4,0.352597,0.352597,1.000000,0.717741,0.717741,0.000000,0.000000,0.719215,0.564704
5,0.350642,0.350642,1.000000,0.719309,0.719309,0.000000,0.000000,0.719127,0.565046
6,0.350224,0.350224,1.000000,0.712112,0.712112,0.000000,0.000000,0.713597,0.563632
7,0.347094,0.347094,1.000000,0.711045,0.711045,0.000000,0.000000,0.712484,0.563439
8,0.349268,0.349268,1.000000,0.708038,0.708038,0.000000,0.000000,0.709900,0.561731
9,0.345727,0.345727,1.000000,0.713644,0.713644,0.000000,0.000000,0.713463,0.564528
10,0.349701,0.349701,1.000000,0.708946,0.708946,0.000000,0.000000,0.709104,0.562359
