loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.376344, 0.376123, 0.399352, 33.88 M Ops, 5.16 M Ops, 1.68 M Ops, 0.2813 M, 0.4398 %, 12.35 uJ
