epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.821165,0.440024,0.762283,0.190985,0.858160,0.558483,0.599353,0.203629,0.706331,0.558529
1,0.689934,0.416516,0.546835,0.209588,0.777543,0.547802,0.459482,0.215861,0.685974,0.547790
2,0.625691,0.409989,0.431403,0.222612,0.725717,0.543008,0.365418,0.222921,0.677864,0.543082
3,0.579392,0.406214,0.346357,0.226182,0.685820,0.540656,0.290329,0.225975,0.673646,0.540669
4,0.542961,0.403788,0.278346,0.230961,0.654656,0.538015,0.233281,0.231435,0.669225,0.538022
5,0.517422,0.401922,0.231001,0.235438,0.634604,0.536895,0.195419,0.233855,0.667411,0.536932
6,0.500373,0.400518,0.199711,0.238488,0.620255,0.535818,0.168873,0.237096,0.665699,0.535864
7,0.487470,0.399270,0.176400,0.243420,0.609724,0.534904,0.149639,0.244099,0.664249,0.534949
8,0.478113,0.398298,0.159631,0.249288,0.601366,0.534089,0.134554,0.248471,0.661554,0.534143
9,0.471477,0.397455,0.148044,0.254594,0.596598,0.533960,0.125276,0.252375,0.661900,0.534013
10,0.466391,0.396794,0.139194,0.258620,0.592037,0.534009,0.116055,0.256544,0.661471,0.533983
11,0.462024,0.396197,0.131655,0.262980,0.588076,0.533188,0.109774,0.260038,0.659928,0.533217
12,0.458421,0.395632,0.125579,0.266590,0.585937,0.533482,0.104911,0.263374,0.659773,0.533449
13,0.455688,0.395193,0.120989,0.269964,0.582699,0.532538,0.100321,0.266538,0.657257,0.532597
14,0.453213,0.394820,0.116787,0.273322,0.580492,0.532596,0.095793,0.269453,0.658403,0.532642
15,0.451298,0.394637,0.113321,0.275749,0.578995,0.532057,0.093877,0.270347,0.656846,0.532061
16,0.449579,0.394277,0.110603,0.277719,0.579073,0.533572,0.091003,0.273736,0.658185,0.533650
17,0.448145,0.394206,0.107878,0.279612,0.576062,0.532398,0.087328,0.276187,0.657594,0.532372
