loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.469973, 0.457540, 0.430479, 0.585837, 364.08 M Ops, 37.56 M Ops, 7.65 M Ops, 1.1716 M, 0.4699 %, 69.01 uJ
