epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.350140,0.289636,0.605036,0.131805,0.188570,0.135427,0.531427,0.141991,0.135305,0.257009
1,0.287676,0.239192,0.484848,0.136222,0.174704,0.130856,0.438482,0.143936,0.130852,0.251375
2,0.264591,0.224022,0.405693,0.140472,0.163894,0.128577,0.353169,0.149703,0.128577,0.248984
3,0.248530,0.214973,0.335576,0.144368,0.155942,0.127198,0.287442,0.153999,0.127151,0.247147
4,0.236993,0.208641,0.283517,0.146590,0.150683,0.126690,0.239925,0.153749,0.126628,0.246273
5,0.228106,0.203098,0.250073,0.147760,0.147259,0.126505,0.207540,0.156724,0.126488,0.245879
6,0.221945,0.199220,0.227250,0.149092,0.144540,0.126129,0.184116,0.157380,0.126360,0.245511
7,0.217374,0.196086,0.212881,0.150940,0.143062,0.125878,0.171838,0.158606,0.126033,0.245085
8,0.213496,0.193217,0.202790,0.153295,0.143825,0.128068,0.157568,0.161311,0.128081,0.246353
9,0.210075,0.190518,0.195578,0.155423,0.142243,0.127231,0.150119,0.163447,0.127178,0.245339
