loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.865656, 0.553065, 0.553065, 0.552328, 0.553417, 0.553065, 1251.25 M Ops, 15.96 M Ops, 531.30 M Ops, 8.2775 M, 0.4830 %, 2458.34 uJ, 0.593644, 0.512486
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.977068, 0.521850, 0.521850, 0.513816, 0.523397, 0.521850, 1251.25 M Ops, 38.82 M Ops, 531.30 M Ops, 8.2775 M, 0.5643 %, 2478.92 uJ, 0.650397, 0.393303
