loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.868378, 0.551362, 0.551362, 0.548772, 0.552569, 0.551362, 672.50 M Ops, 9.61 M Ops, 348.69 M Ops, 4.0765 M, 0.4436 %, 1612.65 uJ, 0.627128, 0.475596
