epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.702876,0.692773,1.010338,0.700641,0.691293,0.934812,0.543700,0.543700,0.531353,0.548848
1,0.682513,0.672729,0.978485,0.662778,0.653653,0.912530,0.625142,0.625142,0.619819,0.632567
2,0.590758,0.582184,0.857425,0.641739,0.633144,0.859543,0.646708,0.646708,0.643086,0.652915
3,0.474796,0.467126,0.766947,0.690504,0.682336,0.816782,0.648411,0.648411,0.647439,0.650065
4,0.362470,0.355453,0.701742,0.774961,0.766891,0.806965,0.637628,0.637628,0.637526,0.637782
5,0.297236,0.290568,0.666808,0.865450,0.857570,0.788019,0.634506,0.634506,0.633693,0.635711
6,0.302632,0.296252,0.637999,0.881762,0.874509,0.725305,0.636493,0.636493,0.635614,0.637821
7,0.292923,0.286766,0.615723,0.878707,0.871805,0.690169,0.628263,0.628263,0.620119,0.640295
8,0.275837,0.269878,0.595825,0.819961,0.813301,0.666022,0.633371,0.633371,0.633226,0.633582
9,0.271268,0.265382,0.588565,0.870620,0.863938,0.668250,0.630250,0.630250,0.624037,0.639468
10,0.265063,0.259275,0.578806,0.830012,0.823531,0.648133,0.631101,0.631101,0.630377,0.632137
11,0.256654,0.250957,0.569643,0.819494,0.813188,0.630593,0.629966,0.629966,0.628410,0.632179
12,0.241011,0.235397,0.561410,0.781984,0.775690,0.629360,0.646708,0.646708,0.646451,0.647136
13,0.232733,0.227180,0.555276,0.777087,0.770882,0.620486,0.652667,0.652667,0.651308,0.655085
14,0.222015,0.216543,0.547171,0.767427,0.761281,0.614578,0.653235,0.653235,0.653074,0.653521
15,0.216211,0.210799,0.541138,0.761772,0.755619,0.615382,0.646708,0.646708,0.645969,0.647943
16,0.212351,0.206972,0.537889,0.761256,0.755097,0.615913,0.650397,0.650397,0.650396,0.650399
17,0.209804,0.204462,0.534242,0.757590,0.751423,0.616675,0.656356,0.656356,0.656290,0.656477
18,0.208531,0.203233,0.529792,0.757436,0.751317,0.611879,0.648978,0.648978,0.648931,0.649059
19,0.207517,0.202244,0.527251,0.765700,0.759592,0.610827,0.649546,0.649546,0.649302,0.649964
20,0.207225,0.201954,0.527087,0.763028,0.756921,0.610692,0.652384,0.652384,0.652141,0.652809
21,0.207066,0.201836,0.523040,0.769652,0.763547,0.610509,0.647276,0.647276,0.647051,0.647653
22,0.207365,0.202161,0.520367,0.770754,0.764664,0.608955,0.641600,0.641600,0.641599,0.641603
23,0.208459,0.203273,0.518615,0.770821,0.764683,0.613794,0.645289,0.645289,0.645229,0.645389
24,0.216534,0.211304,0.522939,0.837231,0.830957,0.627351,0.645006,0.645006,0.644226,0.646289
25,0.231282,0.225996,0.528540,0.837263,0.831134,0.612837,0.644438,0.644438,0.644426,0.644459
26,0.219287,0.214123,0.516371,0.825274,0.819239,0.603522,0.654086,0.654086,0.653912,0.654397
27,0.210650,0.205589,0.506076,0.817463,0.811471,0.599254,0.653519,0.653519,0.653485,0.653579
28,0.207334,0.202348,0.498634,0.799504,0.793522,0.598188,0.655505,0.655505,0.655500,0.655515
29,0.205863,0.200921,0.494165,0.798855,0.792875,0.598042,0.657208,0.657208,0.657208,0.657208
30,0.205187,0.200283,0.490457,0.799955,0.793976,0.597861,0.652100,0.652100,0.652094,0.652110
31,0.204826,0.199951,0.487481,0.799518,0.793523,0.599425,0.646992,0.646992,0.646990,0.646995
32,0.204625,0.199780,0.484529,0.787904,0.781926,0.597811,0.652667,0.652667,0.652667,0.652668
33,0.204455,0.199634,0.482090,0.795756,0.789768,0.598805,0.648978,0.648978,0.648970,0.648992
34,0.204357,0.199550,0.480786,0.791960,0.785958,0.600246,0.645573,0.645573,0.645570,0.645579
35,0.204289,0.199499,0.478953,0.790066,0.784066,0.599930,0.646141,0.646141,0.646072,0.646254
36,0.204254,0.199481,0.477366,0.783560,0.777535,0.602438,0.650397,0.650397,0.650393,0.650404
37,0.204266,0.199512,0.475396,0.786267,0.780262,0.600506,0.650965,0.650965,0.650905,0.651068
38,0.204320,0.199581,0.473935,0.785750,0.779749,0.600091,0.645006,0.645006,0.644993,0.645026
39,0.204399,0.199676,0.472338,0.782227,0.776215,0.601178,0.648411,0.648411,0.648343,0.648526
40,0.204396,0.199680,0.471638,0.786294,0.780285,0.600911,0.644722,0.644722,0.644612,0.644901
41,0.204175,0.199473,0.470152,0.787831,0.781812,0.601954,0.648411,0.648411,0.648384,0.648457
42,0.203963,0.199273,0.469041,0.791076,0.785054,0.602215,0.645006,0.645006,0.644995,0.645023
43,0.203821,0.199145,0.467614,0.789048,0.783027,0.602075,0.644154,0.644154,0.644153,0.644157
44,0.203709,0.199042,0.466666,0.784936,0.778913,0.602308,0.650114,0.650113,0.650107,0.650124
45,0.203646,0.198987,0.465890,0.783792,0.777769,0.602263,0.648411,0.648411,0.648393,0.648441
46,0.203606,0.198952,0.465420,0.784384,0.778361,0.602330,0.646425,0.646425,0.646402,0.646461
47,0.203569,0.198923,0.464605,0.783700,0.777677,0.602393,0.645289,0.645289,0.645267,0.645326
48,0.203555,0.198911,0.464414,0.782531,0.776507,0.602339,0.645857,0.645857,0.645831,0.645899
49,0.203551,0.198908,0.464288,0.782160,0.776137,0.602349,0.645857,0.645857,0.645838,0.645889
