loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.393597, 0.285171, 0.285431, 0.214319, 0.297093, 0.285431, 167.84 M Ops, 10.60 M Ops, 40.50 M Ops, 0.0765 M, 0.3570 %, 195.86 uJ, 0.712121, 0.030303, 0.045455, 0.353846
