loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.297045, 0.297784, 0.351542, 61.52 M Ops, 8.90 M Ops, 7.14 M Ops, 0.0855 M, 0.3329 %, 40.84 uJ
