loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.436833, 0.409997, 0.414100, 0.630089, 63.07 M Ops, 6.64 M Ops, 6.78 M Ops, 0.0668 M, 0.3848 %, 37.16 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.402886, 0.387102, 0.399381, 0.650746, 63.07 M Ops, 10.82 M Ops, 6.78 M Ops, 0.0668 M, 0.3930 %, 40.91 uJ
