epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.444024,2.200512,0.121986,0.231313,2.396668,2.167001,0.121634,0.217504,0.310811,0.242148,0.174236,0.252429
1,2.402946,2.161988,0.107995,0.230158,2.303462,2.077613,0.106412,0.215207,0.540541,0.500264,0.440311,0.552276
2,2.293384,2.055728,0.102074,0.227449,2.136955,1.913341,0.114993,0.212114,0.889189,0.889839,0.883269,0.900716
3,2.127448,1.890017,0.118287,0.225602,1.905403,1.675182,0.152047,0.215017,0.921622,0.926305,0.916232,0.922204
4,1.911138,1.672673,0.142660,0.224199,1.609696,1.375911,0.166746,0.217111,0.932432,0.935843,0.926348,0.929410
5,1.651583,1.418921,0.155850,0.217077,1.269854,1.042310,0.175739,0.209970,0.956757,0.957755,0.954616,0.955905
6,1.388195,1.164836,0.163328,0.207026,0.960145,0.742616,0.174608,0.200068,0.964865,0.967950,0.964914,0.963170
7,1.180150,0.965829,0.174328,0.196888,0.739510,0.532219,0.184417,0.188850,0.975676,0.977792,0.975776,0.974418
8,1.036431,0.830570,0.185263,0.187335,0.586542,0.389202,0.188039,0.178536,0.981081,0.983196,0.981521,0.980170
9,0.924167,0.729870,0.188163,0.175481,0.476471,0.291442,0.191100,0.165920,0.981081,0.983196,0.981640,0.980401
10,0.837987,0.654311,0.191423,0.164533,0.403462,0.229452,0.191915,0.154819,0.983784,0.986371,0.984307,0.982543
11,0.778951,0.604647,0.191193,0.155185,0.365296,0.200471,0.190846,0.145740,0.986486,0.988896,0.986985,0.985253
12,0.739560,0.573140,0.188924,0.147528,0.336217,0.178632,0.191993,0.138386,0.989189,0.990158,0.988706,0.987388
13,0.712540,0.551862,0.189254,0.141752,0.323352,0.171098,0.191871,0.133067,0.989189,0.990158,0.988706,0.987388
14,0.691982,0.537048,0.186188,0.136316,0.308929,0.162911,0.190289,0.126989,0.989189,0.990158,0.988706,0.987388
15,0.677437,0.526895,0.182676,0.132274,0.297134,0.155120,0.189248,0.123090,0.989189,0.990158,0.988706,0.987388
16,0.666269,0.519183,0.180123,0.129074,0.296820,0.158389,0.186786,0.119752,0.986486,0.986327,0.984981,0.983989
17,0.657447,0.513836,0.177512,0.125859,0.300693,0.165032,0.188314,0.116830,0.986486,0.988896,0.986815,0.984862
18,0.650296,0.509581,0.175248,0.123190,0.294954,0.161416,0.186071,0.114931,0.983784,0.987633,0.985279,0.983200
19,0.644067,0.505945,0.172399,0.120881,0.280333,0.148577,0.185058,0.113250,0.989189,0.990158,0.988706,0.987388
20,0.638775,0.503305,0.169392,0.118531,0.277103,0.147663,0.183762,0.111063,0.986486,0.986327,0.984981,0.983989
21,0.634907,0.501253,0.167738,0.116880,0.283561,0.156399,0.181542,0.109007,0.986486,0.986327,0.984806,0.983547
22,0.631954,0.499936,0.165886,0.115429,0.282469,0.156011,0.180950,0.108362,0.983784,0.985064,0.983260,0.981854
