epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.669154,0.501924,0.716699,0.084590,0.939369,0.771794,0.718180,0.080750,1.325804,0.771931
1,0.595865,0.483943,0.479665,0.138663,0.842208,0.771017,0.305105,0.193345,1.323706,0.771033
2,0.549412,0.478932,0.302057,0.201832,0.834196,0.767805,0.284534,0.214177,1.319139,0.767973
3,0.541244,0.475644,0.281142,0.227536,0.828407,0.766230,0.266474,0.243684,1.315872,0.766254
4,0.532737,0.472682,0.257377,0.242125,0.822903,0.764432,0.250591,0.240233,1.310234,0.764064
5,0.526144,0.470300,0.239334,0.240131,0.818731,0.765709,0.227237,0.244477,1.316776,0.765280
6,0.517900,0.468076,0.213531,0.245774,0.810329,0.764036,0.198399,0.243545,1.312024,0.764177
7,0.508140,0.466600,0.178027,0.237024,0.803076,0.764310,0.166141,0.231047,1.311363,0.764205
8,0.501078,0.465802,0.151183,0.233703,0.800109,0.764018,0.154673,0.228773,1.313636,0.764493
9,0.497994,0.464984,0.141471,0.230903,0.800130,0.766377,0.144653,0.221259,1.321682,0.766326
10,0.494063,0.461990,0.137456,0.227779,0.799889,0.766350,0.143738,0.221741,1.320949,0.766159
11,0.492842,0.460943,0.136708,0.227601,0.798211,0.764749,0.143408,0.221066,1.317652,0.765008
0,0.660383,0.502137,0.678196,0.091995,0.859111,0.773313,0.367705,0.144307,1.330432,0.773449
1,0.548776,0.483947,0.277840,0.166087,0.830407,0.771932,0.250604,0.183304,1.324637,0.771952
2,0.535258,0.478860,0.241705,0.192714,0.820978,0.767638,0.228599,0.204867,1.318210,0.767812
3,0.526484,0.475831,0.217084,0.205578,0.814672,0.765001,0.212875,0.204930,1.311273,0.765031
4,0.520881,0.472894,0.205657,0.208434,0.811498,0.764497,0.201432,0.207111,1.308663,0.764134
5,0.513366,0.470946,0.181802,0.206070,0.802687,0.764905,0.161923,0.196617,1.310457,0.764466
6,0.499610,0.468860,0.131789,0.208623,0.794617,0.765169,0.126206,0.210331,1.314279,0.765328
7,0.492815,0.466961,0.110802,0.209990,0.789931,0.762636,0.116977,0.200403,1.306438,0.762514
8,0.489756,0.465488,0.104004,0.201765,0.789458,0.763969,0.109237,0.192250,1.312982,0.764455
9,0.487284,0.463690,0.101118,0.197439,0.793582,0.768199,0.108785,0.192124,1.323025,0.768165
10,0.485916,0.462823,0.098967,0.195838,0.794002,0.769294,0.105893,0.190329,1.326659,0.769100
0,0.669154,0.501924,0.716699,0.084590,0.939369,0.771794,0.718180,0.080750,1.325804,0.771931
1,0.595867,0.483943,0.479674,0.138680,0.842003,0.770839,0.304992,0.193265,1.323498,0.770855
2,0.549379,0.478905,0.302033,0.201974,0.834013,0.767641,0.284453,0.214041,1.318416,0.767807
3,0.541207,0.475641,0.280994,0.227370,0.828706,0.766475,0.266706,0.243313,1.316862,0.766502
4,0.532722,0.472656,0.257427,0.242019,0.823003,0.764522,0.250630,0.240356,1.310083,0.764157
5,0.526158,0.470274,0.239504,0.240587,0.818702,0.765638,0.227416,0.245292,1.316829,0.765203
6,0.518128,0.468110,0.214363,0.246459,0.810763,0.764496,0.198288,0.243906,1.314362,0.764650
7,0.507951,0.466483,0.177717,0.237524,0.803096,0.764287,0.166327,0.231197,1.311923,0.764179
8,0.501219,0.465851,0.151578,0.233542,0.799575,0.763287,0.155517,0.228554,1.312998,0.763751
9,0.497983,0.464858,0.141964,0.229653,0.799720,0.765843,0.145188,0.220085,1.318592,0.765792
10,0.496146,0.464436,0.135901,0.223739,0.801909,0.768838,0.141733,0.214956,1.325978,0.768643
11,0.493862,0.463048,0.132061,0.219758,0.796780,0.764549,0.138130,0.211623,1.316312,0.764809
0,0.669122,0.501893,0.716699,0.084460,0.940180,0.772613,0.718144,0.077051,1.327473,0.772739
1,0.595726,0.483276,0.481931,0.199749,0.857704,0.770684,0.372942,0.258265,1.323583,0.770706
2,0.554248,0.478165,0.326072,0.259085,0.837487,0.765842,0.307053,0.255563,1.313755,0.766011
3,0.543814,0.474844,0.295586,0.247028,0.833833,0.766901,0.286855,0.239299,1.317068,0.766937
4,0.536471,0.471703,0.277576,0.239687,0.827771,0.764366,0.271737,0.233146,1.309085,0.763986
5,0.532923,0.469254,0.272868,0.234807,0.825896,0.764000,0.265269,0.232722,1.307608,0.763560
6,0.530194,0.466968,0.270971,0.230492,0.828580,0.764557,0.274384,0.223348,1.311430,0.764731
7,0.527660,0.464948,0.268765,0.223755,0.828192,0.766177,0.265776,0.220513,1.312828,0.766076
8,0.526020,0.463708,0.267055,0.224889,0.830379,0.766043,0.275726,0.218466,1.314947,0.766527
