loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.440149,0.475223,0.439281,176.64 M Ops,22.90 M Ops,5.42 M Ops,0.5696 M,0.1913 %,45.54 uJ,0.529164,0.468272,0.569274
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.447371,0.489425,0.446665,176.64 M Ops,22.58 M Ops,5.42 M Ops,0.5696 M,0.1917 %,45.25 uJ,0.550400,0.479183,0.556401
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.438862,0.465726,0.437826,176.64 M Ops,23.28 M Ops,5.42 M Ops,0.5696 M,0.1924 %,45.88 uJ,0.516527,0.465434,0.577881
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.441904,0.476447,0.441043,193.93 M Ops,28.87 M Ops,5.94 M Ops,0.5739 M,0.2066 %,53.28 uJ,0.529800,0.469999,0.568164
