loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.392145, 0.307985, 0.308392, 0.236875, 0.249427, 0.308392, 221.03 M Ops, 20.91 M Ops, 88.95 M Ops, 0.0120 M, 0.4022 %, 427.97 uJ, 0.712121, 0.000000, 0.106061, 0.415385
