loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.362517, 0.359994, 0.380124, 333.90 M Ops, 46.44 M Ops, 10.48 M Ops, 1.1162 M, 0.3776 %, 90.00 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.360714, 0.358069, 0.380566, 365.85 M Ops, 45.16 M Ops, 11.71 M Ops, 1.1375 M, 0.3853 %, 94.52 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.360849, 0.358139, 0.380878, 365.85 M Ops, 44.81 M Ops, 11.71 M Ops, 1.1375 M, 0.3846 %, 94.21 uJ
