epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.358978,0.280995,0.779830,0.174625,0.203269,0.134503,0.687655,0.174093,0.134464,0.255992
1,0.295352,0.235266,0.600860,0.198824,0.188808,0.130368,0.584395,0.179360,0.130370,0.250363
2,0.274056,0.221400,0.526560,0.205548,0.180305,0.128145,0.521597,0.186873,0.128142,0.247396
3,0.261816,0.214396,0.474193,0.209214,0.173588,0.127056,0.465320,0.190997,0.127044,0.246303
4,0.252844,0.209287,0.435573,0.214030,0.170793,0.126705,0.440879,0.190850,0.126686,0.245656
5,0.248351,0.205156,0.431951,0.216745,0.170901,0.127067,0.438339,0.201007,0.127068,0.245547
6,0.243123,0.201883,0.412403,0.232110,0.167328,0.126416,0.409124,0.209259,0.126486,0.245136
7,0.238264,0.198876,0.393877,0.240516,0.165575,0.125854,0.397211,0.212858,0.125904,0.244532
8,0.236142,0.197644,0.384988,0.245292,0.166266,0.127692,0.385738,0.218617,0.127691,0.245722
9,0.232521,0.195004,0.375169,0.250991,0.164413,0.126967,0.374463,0.224631,0.126949,0.244530
