epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.852767,0.694005,1.011529,0.640789,0.687292,0.594286,0.726829,0.616643,0.624542,0.646341
1,0.819855,0.644963,0.994746,1.084318,0.643044,1.525592,0.721951,0.618658,0.625589,0.641304
2,0.772030,0.586642,0.957417,1.725132,0.595417,2.854847,0.721951,0.618658,0.625589,0.641304
3,0.738058,0.552806,0.923310,1.659784,0.549462,2.770106,0.741463,0.615991,0.625719,0.668301
4,0.719448,0.528502,0.910395,1.379874,0.549608,2.210140,0.751220,0.611961,0.621538,0.690577
5,0.705877,0.505945,0.905808,1.239765,0.530996,1.948535,0.765854,0.600522,0.604247,0.765332
6,0.691426,0.477782,0.905070,1.100695,0.531990,1.669401,0.746341,0.554647,0.530479,0.761338
7,0.676952,0.449868,0.904036,1.138765,0.528759,1.748771,0.751220,0.574206,0.565624,0.734106
8,0.663875,0.421331,0.906420,1.059698,0.543814,1.575581,0.751220,0.584993,0.583881,0.713012
9,0.669972,0.418919,0.921025,1.660134,0.517660,2.802608,0.765854,0.676031,0.686784,0.706250
10,0.687612,0.435460,0.939764,2.549052,0.525603,4.572501,0.721951,0.500000,0.419263,0.360976
11,0.677001,0.411354,0.942647,1.588185,0.544184,2.632186,0.741463,0.551268,0.527218,0.721795
12,0.659554,0.375183,0.943926,1.296832,0.506093,2.087571,0.746341,0.549253,0.518605,0.799784
13,0.647039,0.352064,0.942014,1.188839,0.554581,1.823096,0.721951,0.516181,0.465486,0.614322
14,0.638341,0.335863,0.940820,1.119274,0.502214,1.736335,0.756098,0.577584,0.569328,0.762220
15,0.628550,0.315534,0.941567,1.078180,0.487117,1.669243,0.770732,0.620081,0.631535,0.751615
16,0.624867,0.302941,0.946793,1.088274,0.515355,1.661194,0.751220,0.584993,0.583881,0.713012
17,0.620500,0.296469,0.944531,1.127933,0.563801,1.692064,0.668293,0.592283,0.591250,0.590376
18,0.618186,0.289970,0.946402,1.193960,0.469623,1.918298,0.780488,0.643018,0.660108,0.759239
19,0.620263,0.287341,0.953184,1.178231,0.472019,1.884443,0.785366,0.662577,0.681677,0.754264
20,0.616915,0.277011,0.956818,1.261589,0.605662,1.917515,0.639024,0.588193,0.579732,0.578201
21,0.617511,0.278032,0.956989,1.247024,0.464760,2.029288,0.800000,0.672712,0.695747,0.793987
22,0.609116,0.263045,0.955188,1.139664,0.486479,1.792849,0.775610,0.634246,0.649390,0.751667
23,0.606924,0.254343,0.959505,1.088181,0.521014,1.655348,0.717073,0.636854,0.639697,0.643309
24,0.604577,0.248366,0.960789,1.081729,0.474543,1.688915,0.760976,0.640292,0.653967,0.703560
25,0.603488,0.242817,0.964159,1.105113,0.462702,1.747524,0.795122,0.663940,0.685583,0.787765
26,0.604126,0.242378,0.965875,1.149807,0.519625,1.779989,0.726829,0.654398,0.656040,0.657879
27,0.603521,0.241926,0.965116,1.161546,0.494029,1.829064,0.736585,0.639580,0.647632,0.663542
28,0.598034,0.232328,0.963740,1.097156,0.466718,1.727594,0.790244,0.655168,0.675215,0.781263
29,0.599097,0.230780,0.967414,1.099078,0.522642,1.675513,0.712195,0.649656,0.647181,0.645115
30,0.599190,0.226836,0.971544,1.106213,0.469223,1.743202,0.770732,0.652442,0.668091,0.721190
31,0.596858,0.222046,0.971670,1.064589,0.481384,1.647794,0.751220,0.644322,0.655644,0.684470
32,0.594734,0.217911,0.971557,1.055370,0.498256,1.612483,0.736585,0.650367,0.656467,0.665947
33,0.593409,0.215756,0.971063,1.064613,0.471842,1.657385,0.760976,0.640292,0.653967,0.703560
34,0.592224,0.213609,0.970839,1.050159,0.483362,1.616956,0.741463,0.642959,0.651863,0.670243
35,0.591622,0.212408,0.970837,1.052417,0.474296,1.630538,0.770732,0.668623,0.682652,0.715530
36,0.591290,0.211139,0.971440,1.054473,0.481675,1.627272,0.741463,0.642959,0.651863,0.670243
37,0.590742,0.210066,0.971417,1.057413,0.473564,1.641262,0.770732,0.668623,0.682652,0.715530
38,0.590487,0.209525,0.971448,1.060521,0.481271,1.639772,0.741463,0.648352,0.656399,0.671110
39,0.590205,0.209114,0.971296,1.062653,0.474189,1.651118,0.775610,0.677395,0.691588,0.722561
40,0.589891,0.208500,0.971281,1.065564,0.478149,1.652978,0.770732,0.674016,0.687064,0.714432
41,0.589852,0.208267,0.971437,1.066295,0.477693,1.654897,0.775610,0.677395,0.691588,0.722561
42,0.589697,0.208018,0.971376,1.067449,0.477925,1.656973,0.765854,0.670638,0.682581,0.706647
43,0.589697,0.207844,0.971550,1.068349,0.478463,1.658236,0.756098,0.663881,0.673733,0.692014
44,0.589694,0.207757,0.971631,1.068349,0.477038,1.659659,0.765854,0.670638,0.682581,0.706647
45,0.589653,0.207732,0.971573,1.069172,0.477681,1.660662,0.765854,0.670638,0.682581,0.706647
46,0.589609,0.207663,0.971555,1.069750,0.477907,1.661593,0.760976,0.667259,0.678138,0.699181
47,0.589540,0.207582,0.971499,1.070020,0.477890,1.662150,0.760976,0.667259,0.678138,0.699181
48,0.589570,0.207571,0.971569,1.070326,0.478092,1.662560,0.760976,0.667259,0.678138,0.699181
49,0.589531,0.207542,0.971520,1.070349,0.477862,1.662836,0.760976,0.667259,0.678138,0.699181
