epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.412902,0.412902,1.000000,0.484231,0.484231,0.000000,0.000000,0.548698,0.484387
1,0.391794,0.391794,1.000000,0.475777,0.475777,0.000000,0.000000,0.529375,0.475971
2,0.384050,0.384050,1.000000,0.472388,0.472388,0.000000,0.000000,0.521774,0.472150
3,0.380075,0.380075,1.000000,0.472364,0.472364,0.000000,0.000000,0.520495,0.472314
4,0.377509,0.377509,1.000000,0.473196,0.473196,0.000000,0.000000,0.522245,0.473235
5,0.375969,0.375969,1.000000,0.470238,0.470238,0.000000,0.000000,0.515860,0.470167
6,0.374755,0.374755,1.000000,0.472320,0.472320,0.000000,0.000000,0.515890,0.472250
7,0.373596,0.373596,1.000000,0.468234,0.468234,0.000000,0.000000,0.512541,0.468253
8,0.372645,0.372645,1.000000,0.471813,0.471813,0.000000,0.000000,0.515653,0.471856
9,0.371808,0.371808,1.000000,0.469522,0.469522,0.000000,0.000000,0.514627,0.469549
