epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.790900,0.713331,0.775695,0.242796,1.662771,1.600815,0.619565,0.235519,1.600957,0.899473
1,0.713734,0.642758,0.709756,0.246432,1.580972,1.524583,0.563887,0.241794,1.525158,0.868832
2,0.687291,0.619781,0.675098,0.250633,1.552872,1.499106,0.537660,0.249266,1.498445,0.856103
3,0.672897,0.607279,0.656174,0.252329,1.540262,1.488201,0.520612,0.250185,1.488348,0.850796
4,0.661982,0.597733,0.642491,0.252357,1.534038,1.483093,0.509450,0.250085,1.483000,0.847681
5,0.655499,0.592293,0.632066,0.252058,1.533827,1.483642,0.501857,0.250089,1.484245,0.846583
6,0.648690,0.586331,0.623584,0.251736,1.532159,1.482593,0.495662,0.250492,1.482605,0.844920
7,0.642842,0.581231,0.616103,0.251803,1.534729,1.485720,0.490098,0.249773,1.486330,0.845279
8,0.637214,0.576183,0.610318,0.251879,1.535891,1.487344,0.485465,0.249121,1.487731,0.845416
0,0.713345,0.713345,1.000000,1.600815,1.600815,0.000000,0.000000,1.600957,0.899478
1,0.642866,0.642866,1.000000,1.524022,1.524022,0.000000,0.000000,1.524595,0.868563
2,0.619750,0.619750,1.000000,1.498925,1.498925,0.000000,0.000000,1.498263,0.855965
3,0.607250,0.607250,1.000000,1.487837,1.487837,0.000000,0.000000,1.487988,0.850655
4,0.597699,0.597699,1.000000,1.482735,1.482735,0.000000,0.000000,1.482643,0.847513
5,0.592207,0.592207,1.000000,1.483464,1.483464,0.000000,0.000000,1.484067,0.846471
6,0.586172,0.586172,1.000000,1.482320,1.482320,0.000000,0.000000,1.482332,0.844873
7,0.580903,0.580903,1.000000,1.485694,1.485694,0.000000,0.000000,1.486312,0.845413
8,0.575749,0.575749,1.000000,1.487283,1.487283,0.000000,0.000000,1.487672,0.845686
0,0.713310,0.713310,1.000000,1.600818,1.600818,0.000000,0.000000,1.600961,0.899470
1,0.642691,0.642691,1.000000,1.523652,1.523652,0.000000,0.000000,1.524227,0.868430
2,0.619699,0.619699,1.000000,1.499014,1.499014,0.000000,0.000000,1.498359,0.855969
3,0.607291,0.607291,1.000000,1.488354,1.488354,0.000000,0.000000,1.488505,0.850748
4,0.597729,0.597729,1.000000,1.483324,1.483324,0.000000,0.000000,1.483236,0.847680
5,0.592321,0.592321,1.000000,1.482447,1.482447,0.000000,0.000000,1.483057,0.846229
6,0.586252,0.586252,1.000000,1.481202,1.481202,0.000000,0.000000,1.481213,0.844445
7,0.581054,0.581054,1.000000,1.484691,1.484691,0.000000,0.000000,1.485312,0.845064
8,0.576055,0.576055,1.000000,1.486800,1.486800,0.000000,0.000000,1.487182,0.845375
0,0.830733,0.720817,1.099157,0.221000,1.722901,1.630741,0.921601,0.211157,1.630880,0.911053
1,0.742091,0.649163,0.929280,0.229380,1.620476,1.538328,0.821480,0.224114,1.538860,0.875046
2,0.712053,0.625769,0.862841,0.234588,1.591552,1.514784,0.767672,0.228137,1.514098,0.862283
3,0.694465,0.611539,0.829258,0.237502,1.577355,1.503954,0.734007,0.229719,1.504105,0.856276
4,0.681655,0.600965,0.806906,0.238957,1.573023,1.502019,0.710041,0.230617,1.501921,0.853882
5,0.674135,0.595062,0.790728,0.240135,1.572950,1.503727,0.692228,0.232519,1.504351,0.853078
6,0.666596,0.588771,0.778250,0.241274,1.571531,1.503786,0.677453,0.233608,1.503816,0.851816
