loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.391278,0.398106,0.391088,24.37 M Ops,3.97 M Ops,0.75 M Ops,0.1863 M,0.3954 %,7.00 uJ,0.523681,0.462684,0.742789
