epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.549288,0.549288,1.000000,0.807941,0.807941,0.000000,0.000000,1.322892,0.808095
1,0.511109,0.511109,1.000000,0.791458,0.791458,0.000000,0.000000,1.292553,0.791396
2,0.500091,0.500091,1.000000,0.784183,0.784183,0.000000,0.000000,1.283330,0.784395
3,0.494226,0.494226,1.000000,0.783044,0.783044,0.000000,0.000000,1.287760,0.782984
4,0.490380,0.490380,1.000000,0.778586,0.778586,0.000000,0.000000,1.273390,0.778215
5,0.487382,0.487382,1.000000,0.778741,0.778741,0.000000,0.000000,1.280195,0.778278
6,0.485198,0.485198,1.000000,0.775524,0.775524,0.000000,0.000000,1.273328,0.775616
7,0.483225,0.483225,1.000000,0.773993,0.773993,0.000000,0.000000,1.271028,0.773965
8,0.481707,0.481707,1.000000,0.772227,0.772227,0.000000,0.000000,1.268025,0.772646
9,0.480127,0.480127,1.000000,0.773162,0.773162,0.000000,0.000000,1.272602,0.773093
10,0.478787,0.478787,1.000000,0.769393,0.769393,0.000000,0.000000,1.261023,0.769161
11,0.477338,0.477338,1.000000,0.770792,0.770792,0.000000,0.000000,1.268847,0.770891
12,0.476110,0.476110,1.000000,0.770973,0.770973,0.000000,0.000000,1.272780,0.771081
