epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.485902,0.485290,0.006118,0.124739,0.237506,0.237203,0.003030,0.128936,0.236717,0.338160
1,0.451730,0.451522,0.002078,0.122395,0.229358,0.229249,0.001091,0.127288,0.228662,0.328810
2,0.429058,0.428972,0.000861,0.121879,0.223003,0.222956,0.000468,0.128527,0.223383,0.323439
3,0.418311,0.418278,0.000323,0.121569,0.221460,0.221444,0.000158,0.128733,0.221788,0.321131
4,0.409920,0.409909,0.000117,0.120571,0.222513,0.222506,0.000060,0.124648,0.221933,0.320805
5,0.405585,0.405581,0.000048,0.119422,0.220425,0.220422,0.000034,0.120498,0.220334,0.319939
6,0.400182,0.400179,0.000027,0.118375,0.221770,0.221768,0.000018,0.120958,0.221909,0.320346
7,0.391904,0.391902,0.000015,0.118032,0.220346,0.220345,0.000012,0.123877,0.220299,0.319574
8,0.409586,0.409585,0.000011,0.118189,0.223686,0.223685,0.000011,0.122016,0.223419,0.320777
9,0.386057,0.386056,0.000010,0.118553,0.223295,0.223294,0.000011,0.121695,0.223465,0.320925
0,0.485260,0.485260,1.000000,0.237218,0.237218,0.000000,0.000000,0.236730,0.338179
1,0.451488,0.451488,1.000000,0.229244,0.229244,0.000000,0.000000,0.228658,0.328818
2,0.428915,0.428915,1.000000,0.222953,0.222953,0.000000,0.000000,0.223381,0.323447
3,0.417985,0.417985,1.000000,0.221753,0.221753,0.000000,0.000000,0.222093,0.321257
4,0.409385,0.409385,1.000000,0.222569,0.222569,0.000000,0.000000,0.221993,0.320741
5,0.404816,0.404816,1.000000,0.220222,0.220222,0.000000,0.000000,0.220137,0.319653
6,0.399473,0.399473,1.000000,0.221341,0.221341,0.000000,0.000000,0.221496,0.319987
7,0.391754,0.391754,1.000000,0.221021,0.221021,0.000000,0.000000,0.221010,0.319712
0,0.486578,0.486578,1.000000,0.237763,0.237763,0.000000,0.000000,0.237264,0.338636
1,0.452362,0.452362,1.000000,0.229717,0.229717,0.000000,0.000000,0.229120,0.329275
2,0.429521,0.429521,1.000000,0.223376,0.223376,0.000000,0.000000,0.223825,0.323836
3,0.418383,0.418383,1.000000,0.222335,0.222335,0.000000,0.000000,0.222686,0.321903
4,0.409231,0.409231,1.000000,0.225539,0.225539,0.000000,0.000000,0.224952,0.323239
5,0.404472,0.404472,1.000000,0.221171,0.221171,0.000000,0.000000,0.221101,0.320580
6,0.399237,0.399237,1.000000,0.221499,0.221499,0.000000,0.000000,0.221683,0.320662
7,0.390130,0.390130,1.000000,0.223446,0.223446,0.000000,0.000000,0.223454,0.321526
