epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.553274,0.553274,0.537608,0.832856,0.832856,0.635215
1,0.385307,0.385307,0.443201,0.746233,0.746233,0.595254
2,0.362514,0.362514,0.428620,0.725857,0.725857,0.586315
3,0.351593,0.351593,0.421598,0.746000,0.746000,0.590612
4,0.344461,0.344461,0.416967,0.732128,0.732128,0.586983
5,0.337728,0.337728,0.412742,0.734843,0.734843,0.585508
