epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.453508,0.453508,1.000000,0.444366,0.444366,0.000000,0.000000,0.649137,0.444535
1,0.429512,0.429512,1.000000,0.436777,0.436777,0.000000,0.000000,0.645114,0.437098
2,0.422768,0.422768,1.000000,0.433789,0.433789,0.000000,0.000000,0.641751,0.432857
3,0.418840,0.418840,1.000000,0.431278,0.431278,0.000000,0.000000,0.641057,0.431090
4,0.416062,0.416062,1.000000,0.429718,0.429718,0.000000,0.000000,0.639623,0.429458
5,0.413910,0.413910,1.000000,0.429917,0.429917,0.000000,0.000000,0.640310,0.429797
6,0.412194,0.412194,1.000000,0.427569,0.427569,0.000000,0.000000,0.635890,0.427011
7,0.410700,0.410700,1.000000,0.426313,0.426313,0.000000,0.000000,0.636302,0.426755
8,0.409238,0.409238,1.000000,0.426268,0.426268,0.000000,0.000000,0.635486,0.426478
9,0.408142,0.408142,1.000000,0.424077,0.424077,0.000000,0.000000,0.632217,0.424479
10,0.407232,0.407232,1.000000,0.425590,0.425590,0.000000,0.000000,0.633703,0.425508
11,0.406244,0.406244,1.000000,0.424065,0.424065,0.000000,0.000000,0.632795,0.424360
12,0.405591,0.405591,1.000000,0.423956,0.423956,0.000000,0.000000,0.632523,0.424555
13,0.404964,0.404964,1.000000,0.423528,0.423528,0.000000,0.000000,0.632439,0.424151
14,0.404305,0.404305,1.000000,0.423119,0.423119,0.000000,0.000000,0.630227,0.423087
15,0.403735,0.403735,1.000000,0.422921,0.422921,0.000000,0.000000,0.630760,0.423223
16,0.403053,0.403053,1.000000,0.421551,0.421551,0.000000,0.000000,0.629577,0.421528
17,0.402635,0.402635,1.000000,0.425237,0.425237,0.000000,0.000000,0.633301,0.424238
18,0.402093,0.402093,1.000000,0.422430,0.422430,0.000000,0.000000,0.630578,0.421767
