epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.738076,0.491501,0.246575,0.090349,0.583241,0.480264,0.102978,0.103172,0.749516,0.480877
1,0.536805,0.466550,0.070255,0.111297,0.527420,0.473366,0.054053,0.120675,0.739905,0.473215
2,0.507336,0.459544,0.047792,0.129011,0.514335,0.471029,0.043306,0.134131,0.741901,0.471557
3,0.494501,0.455516,0.038985,0.137929,0.504626,0.468351,0.036275,0.140588,0.733075,0.468556
4,0.487414,0.452729,0.034686,0.142151,0.499285,0.466151,0.033135,0.143599,0.728223,0.466212
5,0.482862,0.450702,0.032159,0.145170,0.501961,0.470840,0.031122,0.146402,0.747749,0.471476
6,0.479800,0.449186,0.030613,0.146525,0.496405,0.466679,0.029726,0.148162,0.729756,0.466725
7,0.477313,0.447911,0.029402,0.147874,0.493224,0.464772,0.028451,0.148709,0.726108,0.465055
8,0.475434,0.446978,0.028456,0.149365,0.495490,0.468307,0.027183,0.150252,0.740185,0.469022
9,0.473816,0.446085,0.027731,0.150919,0.494443,0.467729,0.026714,0.151260,0.735020,0.467388
10,0.472425,0.445210,0.027215,0.152681,0.492882,0.466578,0.026304,0.154888,0.732746,0.466680
