epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.506367,0.506367,1.000000,0.702021,0.702021,0.000000,0.000000,1.010369,0.701303
1,0.463312,0.463312,1.000000,0.654964,0.654964,0.000000,0.000000,0.904460,0.654876
2,0.447114,0.447114,1.000000,0.636682,0.636682,0.000000,0.000000,0.864553,0.636447
3,0.438744,0.438744,1.000000,0.625120,0.625120,0.000000,0.000000,0.839045,0.624334
4,0.432810,0.432810,1.000000,0.616064,0.616064,0.000000,0.000000,0.821900,0.616578
5,0.429053,0.429053,1.000000,0.609759,0.609759,0.000000,0.000000,0.806764,0.609685
6,0.425927,0.425927,1.000000,0.606326,0.606326,0.000000,0.000000,0.799340,0.606511
7,0.423552,0.423552,1.000000,0.603145,0.603145,0.000000,0.000000,0.792922,0.603514
8,0.421627,0.421627,1.000000,0.598800,0.598800,0.000000,0.000000,0.785854,0.599291
9,0.419091,0.419091,1.000000,0.596206,0.596206,0.000000,0.000000,0.779403,0.596113
10,0.417929,0.417929,1.000000,0.594256,0.594256,0.000000,0.000000,0.775552,0.594513
11,0.416345,0.416345,1.000000,0.593166,0.593166,0.000000,0.000000,0.772506,0.593787
12,0.415375,0.415375,1.000000,0.592224,0.592224,0.000000,0.000000,0.771027,0.592650
13,0.414070,0.414070,1.000000,0.588932,0.588932,0.000000,0.000000,0.763514,0.588993
14,0.413289,0.413289,1.000000,0.588668,0.588668,0.000000,0.000000,0.761181,0.588212
15,0.412661,0.412661,1.000000,0.587550,0.587550,0.000000,0.000000,0.760320,0.588018
16,0.411511,0.411511,1.000000,0.586321,0.586321,0.000000,0.000000,0.756652,0.586370
17,0.410885,0.410885,1.000000,0.587833,0.587833,0.000000,0.000000,0.759734,0.588054
18,0.410215,0.410215,1.000000,0.585326,0.585326,0.000000,0.000000,0.755275,0.585343
19,0.409695,0.409695,1.000000,0.584089,0.584089,0.000000,0.000000,0.753094,0.584661
20,0.409050,0.409050,1.000000,0.583287,0.583287,0.000000,0.000000,0.751078,0.583484
21,0.408371,0.408371,1.000000,0.583567,0.583567,0.000000,0.000000,0.751599,0.583987
22,0.407690,0.407690,1.000000,0.586593,0.586593,0.000000,0.000000,0.756194,0.586901
