epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.691936,0.505282,0.772424,0.178930,0.000002,1.126930,0.954417,0.743900,0.165074,0.955733,0.685794
1,0.570325,0.415395,0.861097,0.146319,0.000001,0.973943,0.833734,0.851907,0.131690,0.835646,0.634432
2,0.513933,0.389344,0.910371,0.115486,0.000001,0.899791,0.782148,0.888427,0.108759,0.783195,0.609463
3,0.480680,0.373336,0.924039,0.098104,0.000001,0.856461,0.751150,0.897037,0.096340,0.751089,0.594816
4,0.461474,0.362238,0.925325,0.089983,0.000001,0.831164,0.731628,0.894118,0.090595,0.730670,0.585034
5,0.449245,0.354026,0.921361,0.086005,0.000001,0.812454,0.716515,0.888616,0.087053,0.717964,0.578284
6,0.439560,0.346710,0.915317,0.083697,0.000001,0.802645,0.709655,0.880802,0.084182,0.709564,0.574063
7,0.432723,0.341351,0.909298,0.082279,0.000001,0.792851,0.701696,0.874460,0.082411,0.702968,0.571299
8,0.426958,0.336311,0.903383,0.081613,0.000001,0.789882,0.699076,0.864763,0.082158,0.698834,0.569125
9,0.422429,0.332236,0.897466,0.081218,0.000001,0.784885,0.695111,0.858333,0.081191,0.696759,0.568815
10,0.418171,0.328034,0.891832,0.081218,0.000001,0.783783,0.693707,0.850389,0.081572,0.693930,0.566811
11,0.414480,0.324254,0.886871,0.081357,0.000001,0.783055,0.693149,0.843803,0.081468,0.694429,0.567658
12,0.411110,0.320559,0.882092,0.081730,0.000001,0.785074,0.695352,0.837877,0.081343,0.695793,0.569060
13,0.408728,0.317820,0.877417,0.082134,0.000001,0.785922,0.695904,0.831306,0.081705,0.696485,0.568145
14,0.406307,0.314749,0.873226,0.082825,0.000001,0.789084,0.698551,0.825765,0.082275,0.697607,0.568385
15,0.403941,0.312107,0.871007,0.083124,0.000001,0.789497,0.699132,0.825550,0.082109,0.699399,0.569692
16,0.403730,0.311852,0.870631,0.083172,0.000001,0.789967,0.699248,0.823990,0.082479,0.698417,0.569524
17,0.403117,0.311185,0.870342,0.083229,0.000001,0.788926,0.698267,0.824056,0.082419,0.698516,0.569531
18,0.403704,0.311671,0.869740,0.083336,0.000001,0.788538,0.697844,0.824059,0.082453,0.697636,0.568937
