epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.485406,1.385408,0.999982,1.485042,1.384854,1.001878,0.254753,0.257459,0.125318,0.134682
1,1.484033,1.384822,0.992105,1.485004,1.384223,1.007808,0.250951,0.253730,0.113647,0.118548
2,1.479467,1.383642,0.958247,1.486899,1.383064,1.038347,0.247148,0.249942,0.106757,0.093995
3,1.469797,1.382384,0.874122,1.474691,1.381562,0.931292,0.247148,0.249883,0.112985,0.096841
4,1.456452,1.380936,0.755160,1.458294,1.380804,0.774899,0.243346,0.245571,0.140388,0.116560
5,1.443022,1.379222,0.638004,1.445269,1.380415,0.648534,0.281369,0.282692,0.187690,0.141759
6,1.433914,1.377282,0.566326,1.438960,1.379977,0.589828,0.273764,0.274476,0.181728,0.137186
7,1.432391,1.375098,0.572932,1.440028,1.380354,0.596740,0.273764,0.274068,0.179520,0.144788
8,1.427755,1.372269,0.554855,1.446870,1.380924,0.659460,0.277567,0.277681,0.179087,0.150841
9,1.425238,1.370243,0.549954,1.436382,1.380328,0.560538,0.281369,0.281643,0.184167,0.149943
10,1.419992,1.366988,0.530043,1.438222,1.380498,0.577248,0.269962,0.270280,0.177595,0.141874
11,1.415537,1.364862,0.506750,1.431854,1.380008,0.518464,0.277567,0.277797,0.181671,0.148718
12,1.414602,1.363393,0.512088,1.433759,1.382826,0.509337,0.281369,0.281235,0.186434,0.276144
13,1.413372,1.361648,0.517243,1.436923,1.382355,0.545679,0.277567,0.277855,0.183742,0.150004
14,1.411891,1.358732,0.531588,1.439320,1.383530,0.557901,0.285171,0.285315,0.196399,0.277827
15,1.410353,1.356168,0.541842,1.440444,1.383198,0.572458,0.281369,0.281527,0.193997,0.232388
16,1.407243,1.353418,0.538245,1.435794,1.382814,0.529803,0.288973,0.289103,0.193315,0.205682
17,1.404497,1.350649,0.538480,1.439564,1.385134,0.544302,0.277567,0.277564,0.184052,0.184291
18,1.400290,1.347307,0.529831,1.438465,1.384564,0.539010,0.288973,0.289103,0.203581,0.227740
19,1.395824,1.344784,0.510399,1.435948,1.382946,0.530019,0.281369,0.281527,0.193557,0.247753
20,1.392377,1.341541,0.508356,1.436387,1.384217,0.521695,0.288973,0.289103,0.203887,0.247917
21,1.388561,1.339432,0.491283,1.436045,1.384710,0.513343,0.296578,0.296737,0.209050,0.240007
22,1.385944,1.336804,0.491405,1.433717,1.382820,0.508970,0.292776,0.293007,0.207527,0.246491
23,1.383519,1.335028,0.484902,1.434490,1.383680,0.508105,0.292776,0.293007,0.208057,0.248332
24,1.381548,1.333287,0.482608,1.433208,1.383160,0.500480,0.296578,0.296853,0.211836,0.233101
25,1.379632,1.331494,0.481383,1.432897,1.382667,0.502305,0.296578,0.296853,0.211416,0.240117
26,1.378767,1.330598,0.481683,1.432889,1.382730,0.501586,0.296578,0.296853,0.211836,0.233101
27,1.378042,1.329853,0.481898,1.433456,1.383296,0.501596,0.296578,0.296853,0.211836,0.233101
28,1.377734,1.329592,0.481426,1.433295,1.383062,0.502338,0.300380,0.300641,0.218200,0.248438
29,1.377750,1.329524,0.482262,1.433413,1.383125,0.502883,0.300380,0.300641,0.218200,0.248438
