epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.779112,0.601623,0.848721,0.169002,0.000003,0.495965,0.333145,0.865706,0.154164,0.336364,0.406199
1,0.683009,0.545862,0.878295,0.128364,0.000001,0.440496,0.312427,0.892161,0.119148,0.315365,0.390305
2,0.623018,0.514543,0.890219,0.099573,0.000003,0.405453,0.297961,0.902486,0.098468,0.301775,0.379536
3,0.589450,0.492515,0.895061,0.087984,0.000003,0.397512,0.296961,0.904986,0.091501,0.291283,0.370423
4,0.568817,0.475583,0.897109,0.084263,0.000003,0.384479,0.286147,0.907178,0.089261,0.284374,0.364605
5,0.553756,0.461717,0.897051,0.083069,0.000002,0.383094,0.284401,0.908424,0.089609,0.279651,0.360850
6,0.540090,0.448723,0.896830,0.082399,0.000003,0.376903,0.279322,0.908358,0.088497,0.278002,0.359035
7,0.529273,0.438240,0.895123,0.082082,0.000002,0.372954,0.275213,0.903577,0.088705,0.275863,0.358167
8,0.518927,0.428057,0.892897,0.081941,0.000002,0.373000,0.276001,0.904024,0.087959,0.276015,0.357739
9,0.509518,0.417988,0.890303,0.082627,0.000003,0.370659,0.272730,0.899688,0.088932,0.275097,0.357452
10,0.501135,0.409115,0.886745,0.083153,0.000003,0.374340,0.275169,0.894397,0.090227,0.276224,0.358839
11,0.493557,0.400916,0.883204,0.083809,0.000002,0.376086,0.276249,0.891496,0.090922,0.278605,0.360536
12,0.485983,0.392877,0.881038,0.084296,0.000003,0.384787,0.284944,0.891387,0.090930,0.278997,0.361068
13,0.480636,0.387302,0.879661,0.084538,0.000002,0.375659,0.276386,0.889537,0.090378,0.279566,0.361168
14,0.479945,0.386356,0.879933,0.084790,0.000002,0.379893,0.280261,0.886652,0.090765,0.280171,0.361798
15,0.479232,0.385647,0.879771,0.084787,0.000003,0.379210,0.279836,0.888528,0.090489,0.280611,0.361875
16,0.478662,0.385032,0.879120,0.084839,0.000002,0.376888,0.277484,0.887793,0.090525,0.280527,0.361839
