step,mae,mse
0,0.226658,0.121638
1,0.274353,0.181159
2,0.304707,0.226130
3,0.324834,0.258857
4,0.335855,0.281240
5,0.344715,0.294540
6,0.350076,0.300905
7,0.353081,0.306762
8,0.353253,0.308866
9,0.357932,0.313980
10,0.358682,0.316206
11,0.356621,0.314190
12,0.354758,0.311408
13,0.358362,0.317222
14,0.358858,0.316438
15,0.358423,0.314403
16,0.358374,0.313778
17,0.357006,0.314842
18,0.356522,0.314752
19,0.355794,0.310032
20,0.355461,0.308597
21,0.357671,0.311794
22,0.358350,0.314074
23,0.359429,0.316732
24,0.368807,0.330469
25,0.376715,0.344380
26,0.381040,0.351296
27,0.384950,0.359833
28,0.386525,0.363742
29,0.390175,0.368897
30,0.393474,0.374319
31,0.392568,0.372583
32,0.392592,0.371723
33,0.394347,0.375801
34,0.391075,0.370046
35,0.391689,0.371213
36,0.392359,0.371209
37,0.391363,0.374447
38,0.392963,0.376716
39,0.391566,0.377250
40,0.386318,0.365618
41,0.386640,0.364969
42,0.388961,0.364843
43,0.386791,0.363002
44,0.383653,0.360797
45,0.384806,0.361385
46,0.384555,0.363033
47,0.385547,0.363979
48,0.392983,0.373935
49,0.401177,0.383804
50,0.402651,0.393394
51,0.405347,0.402131
52,0.404637,0.405455
53,0.407239,0.406275
54,0.406303,0.405428
55,0.407511,0.403522
56,0.407855,0.406627
57,0.409657,0.411075
58,0.410802,0.411233
59,0.410994,0.414273
60,0.408454,0.404568
61,0.408152,0.410685
62,0.408979,0.408391
63,0.408008,0.403536
64,0.407017,0.403935
65,0.407116,0.401785
66,0.407611,0.399953
67,0.404000,0.398043
68,0.402450,0.395520
69,0.403256,0.395257
70,0.404282,0.397236
71,0.404287,0.402439
72,0.409674,0.413920
73,0.411682,0.422193
74,0.416404,0.431834
75,0.418875,0.437518
76,0.419200,0.437727
77,0.420350,0.439226
78,0.421006,0.436924
79,0.419370,0.434467
80,0.420859,0.435126
81,0.419959,0.432149
82,0.422014,0.436722
83,0.422997,0.440951
84,0.419303,0.435309
85,0.421725,0.437498
86,0.421993,0.438636
87,0.423243,0.439220
88,0.419741,0.433125
89,0.419631,0.434576
90,0.416665,0.429218
91,0.418655,0.432665
92,0.417144,0.428390
93,0.415832,0.425801
94,0.416116,0.425591
95,0.416690,0.426968
