loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.392948,0.398866,0.392768,293.47 M Ops,21.51 M Ops,5.81 M Ops,1.1410 M,0.3796 %,46.07 uJ,0.526330,0.465561,0.742299
