step,mae,mse
0,0.144590,0.052315
1,0.174912,0.075649
2,0.196100,0.095050
3,0.214613,0.114438
4,0.230560,0.132772
5,0.246367,0.150486
6,0.256195,0.165615
7,0.267554,0.181363
8,0.275549,0.193551
9,0.284175,0.206021
10,0.292726,0.218166
11,0.298226,0.228369
12,0.306106,0.240705
13,0.312655,0.253046
14,0.317439,0.261233
15,0.323088,0.273018
16,0.329042,0.283502
17,0.332830,0.291124
18,0.335428,0.296919
19,0.339176,0.303923
20,0.342868,0.310011
21,0.346482,0.315840
22,0.348275,0.321016
23,0.353346,0.327258
24,0.352575,0.328011
25,0.354668,0.332341
26,0.357463,0.337270
27,0.354698,0.336427
28,0.356474,0.338830
29,0.356903,0.342446
30,0.358574,0.345425
31,0.357887,0.346766
32,0.358191,0.347599
33,0.360025,0.350128
34,0.361542,0.353381
35,0.360077,0.349566
36,0.360782,0.349640
37,0.362277,0.352363
38,0.361379,0.349979
39,0.362004,0.351399
40,0.363279,0.352164
41,0.362239,0.351471
42,0.363066,0.351791
43,0.363173,0.350801
44,0.363463,0.352852
45,0.365659,0.354126
46,0.365330,0.351974
47,0.365302,0.351575
48,0.366520,0.352650
49,0.367248,0.353813
50,0.364442,0.349782
51,0.365746,0.352269
52,0.365477,0.352942
53,0.363726,0.350625
54,0.363630,0.351816
55,0.364520,0.354710
56,0.364128,0.355667
57,0.365389,0.353914
58,0.364364,0.353245
59,0.365336,0.355519
60,0.367774,0.357131
61,0.365276,0.352585
62,0.365523,0.354811
63,0.363622,0.352537
64,0.365451,0.353487
65,0.364468,0.353358
66,0.363876,0.351951
67,0.364751,0.353988
68,0.366258,0.354729
69,0.364885,0.354608
70,0.364654,0.355137
71,0.365371,0.354406
72,0.364164,0.351731
73,0.364620,0.353034
74,0.363709,0.352788
75,0.364014,0.353983
76,0.364720,0.355122
77,0.363926,0.355469
78,0.363869,0.352676
79,0.363796,0.352685
80,0.363296,0.352172
81,0.362915,0.351668
82,0.361458,0.348547
83,0.361385,0.348787
84,0.363559,0.351235
85,0.362834,0.346184
86,0.361729,0.343222
87,0.362624,0.343296
88,0.365966,0.344875
89,0.363098,0.340943
90,0.359147,0.338541
91,0.358971,0.341687
92,0.357538,0.337287
93,0.357283,0.339334
94,0.356097,0.338602
95,0.358796,0.344745
96,0.362724,0.350863
97,0.367064,0.356036
98,0.372507,0.367504
99,0.375487,0.370734
100,0.380451,0.378623
101,0.381462,0.379680
102,0.382713,0.383230
103,0.385730,0.391722
104,0.386505,0.392877
105,0.390309,0.402239
106,0.390588,0.400070
107,0.393309,0.404341
108,0.394767,0.413461
109,0.396546,0.415121
110,0.398659,0.419064
111,0.399177,0.421780
112,0.399552,0.431434
113,0.399495,0.433056
114,0.402817,0.440220
115,0.400897,0.439124
116,0.402205,0.439344
117,0.403655,0.438180
118,0.405011,0.441457
119,0.404945,0.443343
120,0.406845,0.441764
121,0.407319,0.445102
122,0.406319,0.443407
123,0.405133,0.445473
124,0.407640,0.449614
125,0.404484,0.445543
126,0.405535,0.449318
127,0.403410,0.444616
128,0.406085,0.451233
129,0.408335,0.455565
130,0.407642,0.454161
131,0.407110,0.451468
132,0.408548,0.453162
133,0.406709,0.449060
134,0.406397,0.447329
135,0.405940,0.445791
136,0.406497,0.442971
137,0.406803,0.447533
138,0.407589,0.447332
139,0.409669,0.453401
140,0.409284,0.453601
141,0.410361,0.454548
142,0.411946,0.457966
143,0.411463,0.456071
144,0.411439,0.457214
145,0.407940,0.456359
146,0.406402,0.450884
147,0.405299,0.446756
148,0.406906,0.450141
149,0.405270,0.443027
150,0.407247,0.449739
151,0.407652,0.448782
152,0.406700,0.443639
153,0.404004,0.444592
154,0.404846,0.446717
155,0.403964,0.445338
156,0.403109,0.445661
157,0.401649,0.440152
158,0.403498,0.446045
159,0.402385,0.445080
160,0.403905,0.446594
161,0.403059,0.446191
162,0.403194,0.443723
163,0.402980,0.442820
164,0.402616,0.444600
165,0.403972,0.446460
166,0.403435,0.446808
167,0.402717,0.447416
168,0.404413,0.449699
169,0.403445,0.446533
170,0.402699,0.442001
171,0.401102,0.438820
172,0.401035,0.432822
173,0.401918,0.435846
174,0.400761,0.431471
175,0.399774,0.429754
176,0.400906,0.433270
177,0.401387,0.433370
178,0.399104,0.429006
179,0.397081,0.424990
180,0.396788,0.422140
181,0.396864,0.424636
182,0.395845,0.420708
183,0.394432,0.417438
184,0.394024,0.416124
185,0.395652,0.414533
186,0.393571,0.412905
187,0.392558,0.411566
188,0.391886,0.408401
189,0.393621,0.410836
190,0.389202,0.402771
191,0.390588,0.404594
