loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.453932,0.461681,0.453119,59.29 M Ops,10.57 M Ops,1.81 M Ops,0.2796 M,0.4046 %,17.83 uJ,0.522928,0.506578,0.576897
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.451517,0.456025,0.450653,60.00 M Ops,10.76 M Ops,2.45 M Ops,0.2797 M,0.4221 %,20.96 uJ,0.516064,0.502312,0.582081
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.456702,0.469508,0.455910,60.00 M Ops,11.00 M Ops,2.45 M Ops,0.2797 M,0.4251 %,21.18 uJ,0.529391,0.509151,0.569724
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.456510,0.472364,0.455728,60.00 M Ops,10.88 M Ops,2.45 M Ops,0.2797 M,0.4177 %,21.07 uJ,0.539761,0.511834,0.567107
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.463723,0.484246,0.462996,57.65 M Ops,8.50 M Ops,2.25 M Ops,0.2796 M,0.4804 %,17.99 uJ,0.553118,0.520675,0.556218
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.460273,0.479499,0.459555,60.00 M Ops,9.12 M Ops,2.45 M Ops,0.2796 M,0.4543 %,19.48 uJ,0.545456,0.515480,0.560568
