epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.747655,0.685760,0.119429,0.060701,0.737654,0.686955,0.277247,0.047926,"tensor(0.6537, device='cuda:2')","tensor([0.6486, 0.6667], device='cuda:2')","tensor(0.6235, device='cuda:2')","tensor(0.6285, device='cuda:2')"
1,0.733806,0.672569,0.115788,0.060079,0.710646,0.659217,0.300366,0.048426,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
2,0.700118,0.640680,0.108277,0.058355,0.667501,0.617052,0.330676,0.047143,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.663001,0.606179,0.109748,0.055725,0.627779,0.578516,0.361653,0.045646,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.637855,0.584202,0.120388,0.052449,0.602585,0.554831,0.387406,0.043879,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.626652,0.576088,0.141677,0.049147,0.589017,0.543359,0.410465,0.041553,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
6,0.618115,0.570288,0.164184,0.046186,0.580556,0.537279,0.429643,0.038981,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
7,0.606414,0.560721,0.180545,0.043888,0.576246,0.535259,0.422215,0.036765,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
8,0.594457,0.549968,0.185364,0.042635,0.574582,0.535144,0.412943,0.035309,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
9,0.582598,0.538350,0.193480,0.042313,0.570344,0.531581,0.429954,0.034463,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
10,0.567741,0.523512,0.206896,0.042160,0.563275,0.525190,0.421876,0.033867,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
11,0.549783,0.505956,0.206116,0.041765,0.557558,0.520632,0.377596,0.033150,"tensor(0.7317, device='cuda:2')","tensor([0.9932, 0.0526], device='cuda:2')","tensor(0.4704, device='cuda:2')","tensor(0.7407, device='cuda:2')"
12,0.526669,0.482603,0.211413,0.041953,0.554149,0.517169,0.465165,0.032328,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
13,0.496273,0.452052,0.237691,0.041843,0.554714,0.517711,0.473285,0.032270,"tensor(0.7268, device='cuda:2')","tensor([0.9865, 0.0526], device='cuda:2')","tensor(0.4679, device='cuda:2')","tensor(0.6650, device='cuda:2')"
14,0.458673,0.414114,0.230202,0.042256,0.548837,0.511919,0.410719,0.032811,"tensor(0.7317, device='cuda:2')","tensor([0.9932, 0.0526], device='cuda:2')","tensor(0.4704, device='cuda:2')","tensor(0.7407, device='cuda:2')"
15,0.419727,0.375015,0.231663,0.042395,0.554691,0.517302,0.448224,0.032907,"tensor(0.7268, device='cuda:2')","tensor([0.9865, 0.0526], device='cuda:2')","tensor(0.4679, device='cuda:2')","tensor(0.6650, device='cuda:2')"
16,0.388596,0.343648,0.246520,0.042483,0.673837,0.638455,0.420711,0.031174,"tensor(0.6732, device='cuda:2')","tensor([0.7635, 0.4386], device='cuda:2')","tensor(0.5993, device='cuda:2')","tensor(0.5980, device='cuda:2')"
17,0.383368,0.338808,0.251108,0.042049,0.612932,0.573535,0.504308,0.034354,"tensor(0.7220, device='cuda:2')","tensor([0.9595, 0.1053], device='cuda:2')","tensor(0.5034, device='cuda:2')","tensor(0.6179, device='cuda:2')"
