loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.402884, 0.394390, 0.422759, 0.748037, 171.58 M Ops, 27.73 M Ops, 6.52 M Ops, 0.4768 M, 0.3888 %, 54.95 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.403008, 0.394700, 0.423120, 0.747838, 171.58 M Ops, 27.74 M Ops, 6.52 M Ops, 0.4768 M, 0.3890 %, 54.96 uJ
