epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.574844,0.574844,1.000000,0.580805,0.580805,0.000000,0.000000,0.670861,0.580647
1,0.552902,0.552902,1.000000,0.568874,0.568874,0.000000,0.000000,0.653640,0.568770
2,0.545388,0.545388,1.000000,0.564325,0.564325,0.000000,0.000000,0.647625,0.564266
3,0.541702,0.541702,1.000000,0.561108,0.561108,0.000000,0.000000,0.642574,0.561043
4,0.538754,0.538754,1.000000,0.559979,0.559979,0.000000,0.000000,0.641378,0.559888
5,0.536522,0.536522,1.000000,0.559193,0.559193,0.000000,0.000000,0.641385,0.559166
6,0.534877,0.534877,1.000000,0.560568,0.560568,0.000000,0.000000,0.645910,0.560618
7,0.533851,0.533851,1.000000,0.558684,0.558684,0.000000,0.000000,0.642175,0.558683
8,0.531575,0.531575,1.000000,0.561158,0.561158,0.000000,0.000000,0.649007,0.561320
9,0.530429,0.530429,1.000000,0.560392,0.560392,0.000000,0.000000,0.646877,0.560108
0,0.574844,0.574844,1.000000,0.580805,0.580805,0.000000,0.000000,0.670861,0.580647
1,0.552902,0.552902,1.000000,0.568874,0.568874,0.000000,0.000000,0.653640,0.568770
2,0.545388,0.545388,1.000000,0.564325,0.564325,0.000000,0.000000,0.647625,0.564266
3,0.541702,0.541702,1.000000,0.561108,0.561108,0.000000,0.000000,0.642574,0.561043
4,0.538754,0.538754,1.000000,0.559979,0.559979,0.000000,0.000000,0.641378,0.559888
5,0.536522,0.536522,1.000000,0.559193,0.559193,0.000000,0.000000,0.641385,0.559166
6,0.534877,0.534877,1.000000,0.560568,0.560568,0.000000,0.000000,0.645910,0.560618
7,0.533851,0.533851,1.000000,0.558684,0.558684,0.000000,0.000000,0.642175,0.558683
8,0.531575,0.531575,1.000000,0.561158,0.561158,0.000000,0.000000,0.649007,0.561320
9,0.530429,0.530429,1.000000,0.560392,0.560392,0.000000,0.000000,0.646877,0.560108
0,0.578243,0.578243,1.000000,0.589056,0.589056,0.000000,0.000000,0.683090,0.588880
1,0.559142,0.559142,1.000000,0.576136,0.576136,0.000000,0.000000,0.663570,0.576023
2,0.551293,0.551293,1.000000,0.571690,0.571690,0.000000,0.000000,0.658368,0.571651
3,0.547802,0.547802,1.000000,0.568900,0.568900,0.000000,0.000000,0.654359,0.568821
4,0.545191,0.545191,1.000000,0.567579,0.567579,0.000000,0.000000,0.652367,0.567503
5,0.543307,0.543307,1.000000,0.566521,0.566521,0.000000,0.000000,0.650922,0.566476
6,0.542122,0.542122,1.000000,0.566317,0.566317,0.000000,0.000000,0.652254,0.566373
7,0.540997,0.540997,1.000000,0.565917,0.565917,0.000000,0.000000,0.652751,0.565965
8,0.539115,0.539115,1.000000,0.565911,0.565911,0.000000,0.000000,0.653359,0.566087
9,0.538435,0.538435,1.000000,0.566006,0.566006,0.000000,0.000000,0.652607,0.565738
10,0.537668,0.537668,1.000000,0.564822,0.564822,0.000000,0.000000,0.651830,0.564917
11,0.535538,0.535538,1.000000,0.564606,0.564606,0.000000,0.000000,0.651162,0.564467
12,0.535139,0.535139,1.000000,0.565655,0.565655,0.000000,0.000000,0.654843,0.565902
13,0.535457,0.535457,1.000000,0.563433,0.563433,0.000000,0.000000,0.649229,0.563537
14,0.534197,0.534197,1.000000,0.564123,0.564123,0.000000,0.000000,0.650393,0.564148
15,0.533530,0.533530,1.000000,0.565263,0.565263,0.000000,0.000000,0.653712,0.564928
0,1.231227,0.578403,0.652824,0.064591,1.254363,0.588972,0.665391,0.098678,0.682970,0.588797
1,1.174533,0.559214,0.615319,0.080840,1.198130,0.576061,0.622069,0.107358,0.663410,0.575947
2,1.133744,0.551367,0.582376,0.088823,1.153852,0.571660,0.582192,0.116013,0.658381,0.571622
3,1.101040,0.548029,0.553011,0.094683,1.117510,0.568600,0.548910,0.120364,0.653635,0.568523
4,1.071935,0.545525,0.526410,0.099538,1.085267,0.567389,0.517878,0.126020,0.652371,0.567314
5,1.046382,0.543742,0.502639,0.104424,1.057783,0.566041,0.491742,0.132152,0.650637,0.566000
6,1.024022,0.542606,0.481416,0.109515,1.032436,0.565492,0.466943,0.137411,0.651165,0.565544
7,1.004741,0.542174,0.462567,0.114015,1.010558,0.564282,0.446276,0.141609,0.648582,0.564322
8,0.986438,0.540803,0.445635,0.118530,0.992690,0.564801,0.427889,0.146592,0.651039,0.564979
9,0.970367,0.540206,0.430160,0.122832,0.976517,0.564083,0.412434,0.149715,0.648228,0.563813
10,0.955096,0.539682,0.415414,0.127608,0.955553,0.562846,0.392706,0.157305,0.647159,0.562933
11,0.939424,0.538197,0.401227,0.132291,0.938575,0.563475,0.375099,0.164245,0.649013,0.563328
12,0.924333,0.537629,0.386704,0.136909,0.922701,0.561777,0.360924,0.166012,0.646790,0.562032
13,0.909927,0.537658,0.372269,0.140169,0.904121,0.560334,0.343787,0.170751,0.643507,0.560435
14,0.893296,0.535675,0.357621,0.143650,0.894137,0.562787,0.331351,0.172965,0.649405,0.562820
15,0.878195,0.535053,0.343143,0.147573,0.876961,0.562306,0.314656,0.176568,0.648018,0.561959
