loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.490105, 0.474023, 0.310472, 0.683043, 23480.05 M Ops, 4717.78 M Ops, 1204.87 M Ops, 0.8005 M, 0.4951 %, 9788.40 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.487297, 0.473354, 0.311372, 0.683493, 21875.49 M Ops, 4022.74 M Ops, 1156.87 M Ops, 0.8000 M, 0.4859 %, 8942.08 uJ
