epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.407992,0.407992,1.000000,0.480574,0.480574,0.000000,0.000000,0.524324,0.470039
1,0.387907,0.387907,1.000000,0.481424,0.481424,0.000000,0.000000,0.523088,0.472040
2,0.382887,0.382887,1.000000,0.481640,0.481640,0.000000,0.000000,0.524707,0.474162
3,0.380371,0.380371,1.000000,0.479598,0.479598,0.000000,0.000000,0.519020,0.471135
4,0.378366,0.378366,1.000000,0.472988,0.472988,0.000000,0.000000,0.512040,0.465463
5,0.376889,0.376889,1.000000,0.470662,0.470662,0.000000,0.000000,0.507433,0.462721
6,0.375674,0.375674,1.000000,0.471153,0.471153,0.000000,0.000000,0.508288,0.463963
7,0.374782,0.374782,1.000000,0.470377,0.470377,0.000000,0.000000,0.504815,0.462350
8,0.374005,0.374005,1.000000,0.469199,0.469199,0.000000,0.000000,0.503760,0.461480
9,0.373311,0.373311,1.000000,0.469545,0.469545,0.000000,0.000000,0.504601,0.461021
10,0.372873,0.372873,1.000000,0.471647,0.471647,0.000000,0.000000,0.500918,0.460006
11,0.372260,0.372260,1.000000,0.472819,0.472819,0.000000,0.000000,0.502006,0.462580
12,0.368643,0.368643,1.000000,0.467161,0.467161,0.000000,0.000000,0.498921,0.459304
13,0.368099,0.368099,1.000000,0.467791,0.467791,0.000000,0.000000,0.499357,0.460242
14,0.367898,0.367898,1.000000,0.468190,0.468190,0.000000,0.000000,0.500600,0.460679
15,0.367716,0.367716,1.000000,0.468844,0.468844,0.000000,0.000000,0.500526,0.460270
