epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.238630,0.350851,0.126408,0.108027,0.183699,0.324478,0.042921,0.128529,0.507508,0.324535
1,0.176425,0.310991,0.041858,0.141593,0.173045,0.312674,0.033416,0.152477,0.498653,0.312603
2,0.168797,0.303828,0.033766,0.158785,0.169940,0.310868,0.029011,0.163554,0.495285,0.310914
3,0.165199,0.300627,0.029771,0.167740,0.167776,0.308690,0.026862,0.170613,0.493511,0.308696
4,0.163065,0.298316,0.027814,0.172780,0.165044,0.305030,0.025058,0.174302,0.494215,0.304944
5,0.161661,0.296730,0.026592,0.175990,0.165669,0.306460,0.024878,0.174867,0.493686,0.306475
6,0.160540,0.295436,0.025644,0.178229,0.165238,0.306678,0.023799,0.177076,0.496339,0.306733
