loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.328776,0.569006,0.328744,90682.95 M Ops,8942.91 M Ops,1075.11 M Ops,2.9471 M,0.4275 %,12994.15 uJ,0.600851,0.349725,0.619532
