epoch,train_loss,train_score,val_loss,val_score,val_rec,val_distill
0,0.179674,0.179674,0.035338,0.035338,0.000000,0.000000
1,0.059479,0.059479,0.027895,0.027895,0.000000,0.000000
2,0.052828,0.052828,0.026408,0.026408,0.000000,0.000000
3,0.050175,0.050175,0.025469,0.025469,0.000000,0.000000
4,0.048782,0.048782,0.024215,0.024215,0.000000,0.000000
5,0.047589,0.047589,0.023884,0.023884,0.000000,0.000000
6,0.047557,0.047557,0.025334,0.025334,0.000000,0.000000
7,0.047590,0.047590,0.024701,0.024701,0.000000,0.000000
8,0.047186,0.047186,0.024083,0.024083,0.000000,0.000000
