step,mae,mse
0,0.180541,0.079676
1,0.198056,0.095157
2,0.214558,0.109325
3,0.223295,0.119244
4,0.233256,0.129426
5,0.237174,0.134222
6,0.241388,0.139441
7,0.245908,0.146077
8,0.250808,0.151101
9,0.253599,0.156100
10,0.256813,0.160168
11,0.259319,0.164577
12,0.263908,0.172110
13,0.264746,0.175749
14,0.264910,0.175730
15,0.268062,0.180578
16,0.270313,0.184642
17,0.271540,0.186955
18,0.272354,0.189546
19,0.273454,0.191908
20,0.275490,0.195088
21,0.276629,0.197501
22,0.279498,0.202249
23,0.281443,0.204341
24,0.291820,0.217498
25,0.294079,0.220424
26,0.299253,0.226837
27,0.302814,0.233254
28,0.307784,0.238966
29,0.308433,0.239736
30,0.309386,0.242163
31,0.313718,0.246755
32,0.315343,0.250816
33,0.316373,0.253657
34,0.318147,0.256247
35,0.319377,0.259193
36,0.320871,0.262445
37,0.321533,0.263098
38,0.321819,0.263824
39,0.324032,0.266476
40,0.325960,0.269318
41,0.327052,0.270622
42,0.327297,0.272479
43,0.328296,0.274132
44,0.329560,0.275039
45,0.330548,0.277072
46,0.332297,0.279887
47,0.334336,0.282762
48,0.339993,0.289634
49,0.340781,0.290415
50,0.344707,0.294964
51,0.348223,0.299518
52,0.351376,0.306858
53,0.351965,0.308330
54,0.355316,0.311862
55,0.359198,0.319991
56,0.359154,0.320518
57,0.359109,0.321080
58,0.360634,0.323094
59,0.364082,0.327690
60,0.364157,0.329340
61,0.363110,0.328542
62,0.363710,0.328965
63,0.364939,0.329764
64,0.363770,0.329054
65,0.363727,0.330137
66,0.366587,0.331831
67,0.365539,0.332139
68,0.365003,0.331933
69,0.365715,0.332594
70,0.366129,0.335038
71,0.367902,0.337061
72,0.371924,0.340931
73,0.372070,0.341666
74,0.376935,0.344782
75,0.378759,0.347502
76,0.378775,0.347451
77,0.377824,0.347692
78,0.379090,0.348331
79,0.380470,0.352822
80,0.381435,0.354100
81,0.380668,0.353161
82,0.383369,0.354443
83,0.383451,0.356698
84,0.382615,0.356001
85,0.383007,0.356566
86,0.382008,0.355018
87,0.382611,0.357074
88,0.380978,0.356707
89,0.382355,0.356826
90,0.380353,0.355340
91,0.383273,0.359290
92,0.383484,0.359468
93,0.386770,0.362366
94,0.382492,0.356916
95,0.383213,0.358605
96,0.385781,0.361360
97,0.385926,0.362389
98,0.389540,0.363994
99,0.390750,0.367086
100,0.391627,0.368933
101,0.391648,0.369643
102,0.390618,0.366960
103,0.392637,0.370829
104,0.392676,0.371195
105,0.390729,0.369219
106,0.393499,0.370751
107,0.392977,0.371825
108,0.393462,0.374580
109,0.393631,0.373784
110,0.395733,0.375250
111,0.396066,0.376969
112,0.395992,0.378360
113,0.395469,0.378253
114,0.393452,0.377312
115,0.394438,0.379351
116,0.394201,0.377871
117,0.396975,0.381053
118,0.397430,0.381147
119,0.398426,0.381847
120,0.400502,0.385871
121,0.403203,0.388790
122,0.405796,0.392709
123,0.408476,0.395346
124,0.411275,0.399998
125,0.411279,0.398985
126,0.412582,0.400748
127,0.412699,0.403797
128,0.413344,0.404495
129,0.414387,0.405143
130,0.412980,0.404276
131,0.415505,0.406013
132,0.416261,0.408446
133,0.417595,0.409031
134,0.416840,0.408160
135,0.418826,0.411958
136,0.418766,0.412570
137,0.421888,0.414998
138,0.417938,0.411734
139,0.420214,0.415307
140,0.418672,0.413162
141,0.425232,0.419749
142,0.418802,0.412629
143,0.419376,0.415629
144,0.423101,0.419525
145,0.425046,0.421786
146,0.425234,0.421651
147,0.429953,0.428744
148,0.432569,0.431049
149,0.432812,0.432232
150,0.431837,0.429531
151,0.431860,0.432695
152,0.432894,0.434121
153,0.434211,0.435455
154,0.435292,0.435103
155,0.437326,0.437937
156,0.437081,0.439512
157,0.437022,0.436762
158,0.435940,0.435009
159,0.437778,0.439887
160,0.439313,0.441112
161,0.438085,0.439866
162,0.438251,0.440351
163,0.438655,0.441337
164,0.437964,0.440487
165,0.438764,0.438962
166,0.437456,0.438968
167,0.439374,0.442450
168,0.441171,0.444110
169,0.440861,0.444799
170,0.443015,0.445804
171,0.445429,0.451433
172,0.446515,0.452006
173,0.445146,0.451435
174,0.446671,0.450704
175,0.447058,0.452459
176,0.453164,0.460042
177,0.449119,0.456861
178,0.449668,0.455424
179,0.452925,0.458699
180,0.452862,0.459013
181,0.451393,0.454835
182,0.451364,0.456599
183,0.454629,0.460285
184,0.454457,0.461838
185,0.455802,0.460443
186,0.454130,0.456301
187,0.454819,0.460603
188,0.457867,0.463497
189,0.458030,0.462658
190,0.458321,0.462739
191,0.457331,0.465401
192,0.456900,0.465537
193,0.454951,0.462151
194,0.459682,0.465801
195,0.459812,0.466961
196,0.462922,0.469312
197,0.462194,0.468612
198,0.461686,0.469228
199,0.463807,0.472935
200,0.463168,0.473828
201,0.464364,0.475054
202,0.462176,0.471433
203,0.461921,0.473400
204,0.462894,0.474225
205,0.464342,0.475171
206,0.464318,0.475877
207,0.464197,0.476195
208,0.464963,0.477004
209,0.465497,0.476399
210,0.462474,0.471065
211,0.465232,0.474062
212,0.465444,0.475824
213,0.465779,0.475882
214,0.463185,0.472664
215,0.465091,0.475330
216,0.467954,0.480166
217,0.466444,0.477537
218,0.467094,0.475937
219,0.470011,0.483349
220,0.472140,0.485897
221,0.470328,0.483385
222,0.469875,0.482646
223,0.473211,0.489584
224,0.473205,0.486480
225,0.475309,0.489896
226,0.475027,0.487967
227,0.475101,0.491332
228,0.476815,0.494170
229,0.476652,0.491148
230,0.476171,0.493513
231,0.477431,0.493496
232,0.476956,0.495202
233,0.478153,0.492947
234,0.475666,0.491332
235,0.477960,0.493864
236,0.479220,0.496936
237,0.478165,0.491814
238,0.477140,0.490897
239,0.477554,0.490270
240,0.478538,0.493447
241,0.476564,0.492033
242,0.478340,0.492316
243,0.481671,0.497387
244,0.480985,0.496762
245,0.479317,0.493175
