loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.195487, 0.189096, 0.270791, 0.813067, 32922.25 M Ops, 2235.78 M Ops, 12449.01 M Ops, 1.3365 M, 0.4621 %, 59277.63 uJ
