epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.436848,0.436848,1.001828,0.038370,0.578742,0.578742,0.998214,0.045269,0.719456,0.562214
1,0.415404,0.415404,1.001425,0.044475,0.571478,0.571478,0.999686,0.070531,0.703690,0.551531
2,0.409886,0.409886,1.001427,0.053796,0.569703,0.569703,0.996471,0.051596,0.710875,0.558307
3,0.405359,0.405359,1.001319,0.061134,0.562189,0.562189,0.997232,0.064889,0.694081,0.548130
4,0.403077,0.403077,1.001530,0.066783,0.561420,0.561420,0.996214,0.066451,0.690236,0.547837
5,0.399682,0.399682,1.001629,0.070439,0.562841,0.562841,0.997724,0.074329,0.693785,0.550053
6,0.396753,0.396753,1.002046,0.073360,0.576865,0.576865,1.000967,0.103051,0.723751,0.563386
7,0.395669,0.395669,1.003162,0.074830,0.563563,0.563563,0.999391,0.089209,0.689226,0.550530
8,0.389802,0.389802,1.002386,0.076409,0.561622,0.561622,0.998500,0.078510,0.688064,0.548596
9,0.388477,0.388477,1.002293,0.077070,0.559401,0.559401,0.999090,0.077135,0.685609,0.546968
10,0.390843,0.390843,1.002653,0.077799,0.561380,0.561380,0.998697,0.078131,0.689479,0.548737
11,0.387105,0.387105,1.002567,0.078423,0.560742,0.560742,0.998745,0.080578,0.689208,0.548263
12,0.386952,0.386952,1.002507,0.078730,0.560154,0.560154,0.998227,0.078246,0.688020,0.547736
