snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.392067,0.391420,0.392155,195.10 M Ops,18.18 M Ops,5.83 M Ops,0.5512 M,0.4424 %,43.17 uJ,0.430277,0.415398,0.645563
