epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.567519,0.567519,1.000000,1.261543,1.261543,0.000000,0.000000,1.260261,0.803191
1,0.531247,0.531247,1.000000,1.178225,1.178225,0.000000,0.000000,1.179302,0.768891
2,0.515406,0.515406,1.000000,1.152677,1.152677,0.000000,0.000000,1.152526,0.757780
3,0.506361,0.506361,1.000000,1.138245,1.138245,0.000000,0.000000,1.137617,0.751474
4,0.498908,0.498908,1.000000,1.127066,1.127066,0.000000,0.000000,1.127546,0.747212
5,0.495866,0.495866,1.000000,1.121885,1.121885,0.000000,0.000000,1.122244,0.744982
6,0.491089,0.491089,1.000000,1.118214,1.118214,0.000000,0.000000,1.117943,0.743163
7,0.488004,0.488004,1.000000,1.111776,1.111776,0.000000,0.000000,1.112677,0.740868
8,0.486130,0.486130,1.000000,1.110454,1.110454,0.000000,0.000000,1.111740,0.740335
9,0.480586,0.480586,1.000000,1.110258,1.110258,0.000000,0.000000,1.110183,0.739554
10,0.480332,0.480332,1.000000,1.106745,1.106745,0.000000,0.000000,1.106914,0.738045
11,0.476751,0.476751,1.000000,1.105660,1.105660,0.000000,0.000000,1.105449,0.737286
12,0.475501,0.475501,1.000000,1.102476,1.102476,0.000000,0.000000,1.102052,0.735456
13,0.473665,0.473665,1.000000,1.098997,1.098997,0.000000,0.000000,1.099376,0.734235
14,0.471058,0.471058,1.000000,1.098816,1.098816,0.000000,0.000000,1.098176,0.733554
15,0.472066,0.472066,1.000000,1.095382,1.095382,0.000000,0.000000,1.095996,0.732458
16,0.467292,0.467292,1.000000,1.092537,1.092537,0.000000,0.000000,1.093190,0.731042
17,0.466219,0.466219,1.000000,1.089826,1.089826,0.000000,0.000000,1.090288,0.729712
18,0.462940,0.462940,1.000000,1.087756,1.087756,0.000000,0.000000,1.087571,0.728263
19,0.462129,0.462129,1.000000,1.084794,1.084794,0.000000,0.000000,1.085512,0.727489
20,0.460580,0.460580,1.000000,1.083212,1.083212,0.000000,0.000000,1.083377,0.726346
21,0.457944,0.457944,1.000000,1.080980,1.080980,0.000000,0.000000,1.081060,0.725505
22,0.456129,0.456129,1.000000,1.076754,1.076754,0.000000,0.000000,1.078049,0.723689
23,0.455486,0.455486,1.000000,1.075564,1.075564,0.000000,0.000000,1.075858,0.722796
24,0.453768,0.453768,1.000000,1.075349,1.075349,0.000000,0.000000,1.074400,0.722100
25,0.453381,0.453381,1.000000,1.073724,1.073724,0.000000,0.000000,1.072941,0.721217
26,0.451892,0.451892,1.000000,1.070953,1.070953,0.000000,0.000000,1.070500,0.720309
27,0.450223,0.450223,1.000000,1.069476,1.069476,0.000000,0.000000,1.069398,0.719620
28,0.450397,0.450397,1.000000,1.068853,1.068853,0.000000,0.000000,1.067656,0.719066
29,0.448526,0.448526,1.000000,1.065430,1.065430,0.000000,0.000000,1.065622,0.718012
30,0.447824,0.447824,1.000000,1.062768,1.062768,0.000000,0.000000,1.063025,0.716938
31,0.446455,0.446455,1.000000,1.061929,1.061929,0.000000,0.000000,1.061787,0.716590
32,0.445749,0.445749,1.000000,1.059507,1.059507,0.000000,0.000000,1.058320,0.715487
33,0.445434,0.445434,1.000000,1.055686,1.055686,0.000000,0.000000,1.055845,0.714832
34,0.444093,0.444093,1.000000,1.054305,1.054305,0.000000,0.000000,1.054483,0.714705
35,0.442860,0.442860,1.000000,1.051378,1.051378,0.000000,0.000000,1.051549,0.713767
36,0.442848,0.442848,1.000000,1.049913,1.049913,0.000000,0.000000,1.049358,0.713089
37,0.442943,0.442943,1.000000,1.047466,1.047466,0.000000,0.000000,1.045798,0.711816
38,0.440177,0.440177,1.000000,1.044081,1.044081,0.000000,0.000000,1.044795,0.711474
39,0.440002,0.440002,1.000000,1.042814,1.042814,0.000000,0.000000,1.042802,0.710901
40,0.440109,0.440109,1.000000,1.041525,1.041525,0.000000,0.000000,1.041163,0.710477
41,0.438419,0.438419,1.000000,1.038858,1.038858,0.000000,0.000000,1.039854,0.709714
42,0.438533,0.438533,1.000000,1.038696,1.038696,0.000000,0.000000,1.039094,0.709846
43,0.437303,0.437303,1.000000,1.039813,1.039813,0.000000,0.000000,1.039511,0.709665
44,0.435243,0.435243,1.000000,1.036526,1.036526,0.000000,0.000000,1.036535,0.708694
45,0.435972,0.435972,1.000000,1.035333,1.035333,0.000000,0.000000,1.035696,0.708458
46,0.435515,0.435515,1.000000,1.035498,1.035498,0.000000,0.000000,1.036003,0.708285
47,0.434428,0.434428,1.000000,1.033968,1.033968,0.000000,0.000000,1.034646,0.708087
48,0.435731,0.435731,1.000000,1.034620,1.034620,0.000000,0.000000,1.034467,0.707987
49,0.433340,0.433340,1.000000,1.034027,1.034027,0.000000,0.000000,1.032929,0.707076
0,0.587364,0.503402,0.839621,0.127034,1.049713,0.964505,0.852079,0.125649,0.963467,0.684370
1,0.499022,0.422086,0.769360,0.137022,0.931495,0.861380,0.701159,0.159779,0.862293,0.642029
2,0.470285,0.401013,0.692721,0.141266,0.877692,0.815009,0.626828,0.154973,0.814682,0.623342
3,0.450196,0.386492,0.637034,0.141734,0.842446,0.784633,0.578126,0.151415,0.783860,0.610433
4,0.436130,0.376322,0.598080,0.142790,0.819349,0.765547,0.538022,0.149944,0.765834,0.603402
5,0.427144,0.370176,0.569684,0.143582,0.806885,0.755398,0.514868,0.146219,0.755107,0.600184
6,0.417969,0.363176,0.547930,0.144882,0.796741,0.747755,0.489868,0.146671,0.747612,0.598099
7,0.411710,0.358525,0.531850,0.146286,0.787383,0.740008,0.473745,0.147382,0.740507,0.594143
8,0.406832,0.354944,0.518877,0.147402,0.778611,0.732513,0.460978,0.147529,0.733058,0.589993
9,0.399067,0.348366,0.507012,0.148533,0.771427,0.726668,0.447589,0.151862,0.727100,0.586417
10,0.395847,0.346325,0.495226,0.149787,0.775136,0.731468,0.436674,0.146670,0.732006,0.590199
11,0.390807,0.342477,0.483299,0.150627,0.768627,0.726353,0.422744,0.148808,0.726364,0.587365
12,0.386658,0.339572,0.470860,0.151750,0.764586,0.723588,0.409975,0.149805,0.723502,0.585872
13,0.381919,0.336047,0.458722,0.152653,0.761758,0.721866,0.398917,0.150408,0.722051,0.584210
14,0.378135,0.333425,0.447098,0.153500,0.758555,0.719800,0.387549,0.151316,0.719203,0.583234
15,0.375663,0.332033,0.436302,0.154448,0.762559,0.724893,0.376661,0.149638,0.725526,0.587317
16,0.371130,0.328470,0.426595,0.155192,0.765119,0.728365,0.367534,0.149672,0.727799,0.587583
