loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.358065, 0.353845, 0.341123, 0.387258, 2162.63 M Ops, 164.21 M Ops, 25.77 M Ops, 3.0550 M, 0.4634 %, 266.32 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.357321, 0.353294, 0.341103, 0.388212, 2086.40 M Ops, 145.72 M Ops, 40.55 M Ops, 2.9224 M, 0.4806 %, 317.69 uJ
