epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.400859,0.400859,1.000000,0.350428,0.350428,0.000000,0.000000,0.540000,0.350379
1,0.372704,0.372704,1.000000,0.339186,0.339186,0.000000,0.000000,0.528320,0.339152
2,0.366067,0.366067,1.000000,0.334930,0.334930,0.000000,0.000000,0.524181,0.335399
3,0.363302,0.363302,1.000000,0.334820,0.334820,0.000000,0.000000,0.521718,0.334696
4,0.361239,0.361239,1.000000,0.334410,0.334410,0.000000,0.000000,0.526896,0.334251
5,0.359804,0.359804,1.000000,0.332808,0.332808,0.000000,0.000000,0.526575,0.332557
6,0.358523,0.358523,1.000000,0.331987,0.331987,0.000000,0.000000,0.533815,0.332258
7,0.357408,0.357408,1.000000,0.330972,0.330972,0.000000,0.000000,0.525261,0.330740
8,0.356478,0.356478,1.000000,0.330080,0.330080,0.000000,0.000000,0.522954,0.330141
9,0.355699,0.355699,1.000000,0.331307,0.331307,0.000000,0.000000,0.532326,0.331249
10,0.354978,0.354978,1.000000,0.330662,0.330662,0.000000,0.000000,0.529422,0.331083
11,0.354511,0.354511,1.000000,0.330570,0.330570,0.000000,0.000000,0.528681,0.330672
