loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.209569, 0.970270, 0.973412, 0.969222, 0.965801, 0.973412, 91.79 M Ops, 11.94 M Ops, 2.80 M Ops, 0.8077 M, 0.2607 %, 23.62 uJ, 1.000000, 0.942857, 0.954545, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.931035
