loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.455276, 0.454597, 0.467047, 200.56 M Ops, 32.47 M Ops, 7.67 M Ops, 0.4802 M, 0.3801 %, 64.50 uJ
