loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.672230,0.803197,0.672643,339.60 M Ops,38.00 M Ops,5.31 M Ops,1.4269 M,0.1865 %,58.62 uJ,1.440455,1.000811,0.502996
