epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.748118,0.657485,0.906333,0.106147,0.962481,0.866004,0.964776,0.099474,1.104957,0.860655
1,0.720443,0.649470,0.709733,0.119451,0.849565,0.810383,0.391815,0.179182,0.996591,0.808936
2,0.683582,0.647935,0.356474,0.183117,0.947064,0.911774,0.352906,0.198254,1.222313,0.907157
3,0.680234,0.646855,0.333783,0.191782,0.877606,0.843570,0.340360,0.201741,1.075856,0.841569
4,0.677162,0.645460,0.317017,0.193734,0.840312,0.808891,0.314206,0.201473,0.997626,0.813102
5,0.673712,0.643316,0.303956,0.190990,0.888471,0.857695,0.307763,0.198485,1.128564,0.868420
6,0.669882,0.640882,0.289998,0.188137,0.831207,0.802054,0.291536,0.198636,0.993699,0.802239
7,0.665896,0.638276,0.276208,0.186882,0.810540,0.783156,0.273842,0.199446,0.983357,0.795925
8,0.662626,0.635805,0.268208,0.186679,0.868305,0.841752,0.265527,0.196885,1.109422,0.851441
9,0.658282,0.632868,0.254138,0.186851,0.844887,0.820515,0.243719,0.199975,1.024792,0.807879
10,0.652367,0.629112,0.232546,0.185470,0.898088,0.876394,0.216942,0.199468,1.163535,0.871160
