loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.319551,0.245844,0.319525,6077.08 M Ops,948.10 M Ops,115.70 M Ops,0.9396 M,0.4373 %,1385.53 uJ,0.306444,0.360994,0.755367
