epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.288934,0.287747,0.011863,0.039871,0.116530,0.115790,0.007400,0.042039
1,0.131860,0.131065,0.007955,0.049634,0.073211,0.072387,0.008243,0.055015
2,0.103213,0.102425,0.007877,0.057894,0.061687,0.060959,0.007279,0.058697
3,0.098032,0.097276,0.007556,0.061671,0.054960,0.054205,0.007555,0.059319
4,0.092632,0.091890,0.007423,0.062617,0.049520,0.048796,0.007242,0.060456
5,0.094056,0.093331,0.007250,0.062876,0.047622,0.046953,0.006692,0.058748
6,0.091541,0.090821,0.007204,0.064617,0.046065,0.045366,0.006991,0.061966
7,0.087964,0.087246,0.007182,0.067687,0.044085,0.043372,0.007126,0.064230
8,0.086793,0.086088,0.007051,0.071426,0.044469,0.043292,0.011768,0.091335
9,0.087738,0.087061,0.006769,0.074867,0.042479,0.041376,0.011026,0.086996
10,0.086195,0.085537,0.006580,0.077769,0.042226,0.041400,0.008259,0.080444
11,0.085790,0.085141,0.006488,0.080124,0.043186,0.042275,0.009108,0.085261
12,0.086294,0.085653,0.006407,0.083302,0.040637,0.039460,0.011764,0.099114
13,0.085376,0.084740,0.006358,0.085775,0.045704,0.044356,0.013481,0.098051
14,0.084682,0.084052,0.006298,0.088289,0.039871,0.038652,0.012187,0.096422
15,0.085446,0.084823,0.006232,0.090853,0.040767,0.039282,0.014850,0.100590
16,0.085502,0.084882,0.006197,0.092729,0.038335,0.037187,0.011483,0.097650
17,0.084266,0.083644,0.006218,0.094318,0.039330,0.038002,0.013280,0.098015
18,0.085096,0.084479,0.006170,0.094409,0.037709,0.036352,0.013569,0.098499
19,0.084459,0.083840,0.006191,0.096052,0.037990,0.036425,0.015649,0.104169
20,0.084295,0.083676,0.006184,0.097132,0.040163,0.038142,0.020210,0.115480
21,0.083827,0.083215,0.006122,0.097457,0.039425,0.037593,0.018317,0.110620
0,0.352122,0.350661,0.014608,0.036168,0.168002,0.167127,0.008747,0.036935
1,0.172230,0.171364,0.008653,0.044604,0.098585,0.097874,0.007116,0.041178
2,0.125174,0.124380,0.007945,0.046694,0.074735,0.074027,0.007083,0.046614
3,0.106962,0.106180,0.007818,0.051872,0.061876,0.061067,0.008090,0.060031
4,0.100029,0.099255,0.007737,0.055252,0.056122,0.054693,0.014284,0.094718
5,0.094512,0.093749,0.007637,0.058869,0.054654,0.052647,0.020067,0.107786
6,0.094438,0.093687,0.007510,0.059558,0.049875,0.048580,0.012949,0.084085
7,0.092506,0.091756,0.007500,0.060126,0.049987,0.048311,0.016759,0.096180
8,0.090671,0.089922,0.007486,0.061297,0.049206,0.046332,0.028737,0.150710
9,0.089909,0.089154,0.007548,0.064139,0.049078,0.045818,0.032600,0.157412
10,0.087901,0.087165,0.007353,0.066363,0.047919,0.045934,0.019853,0.141377
11,0.087663,0.086931,0.007323,0.068792,0.046082,0.043895,0.021871,0.138755
12,0.090357,0.089624,0.007328,0.070519,0.043802,0.042504,0.012980,0.120191
13,0.087869,0.087152,0.007173,0.071997,0.043744,0.042357,0.013874,0.107619
14,0.088047,0.087338,0.007093,0.073596,0.043978,0.042547,0.014315,0.096868
15,0.086312,0.085608,0.007039,0.076863,0.042806,0.041198,0.016075,0.128118
16,0.085176,0.084474,0.007021,0.079062,0.044241,0.042068,0.021730,0.151333
17,0.085160,0.084491,0.006689,0.080822,0.041977,0.040276,0.017010,0.127879
18,0.088461,0.087803,0.006586,0.082201,0.042914,0.040343,0.025710,0.150281
19,0.087475,0.086815,0.006594,0.085090,0.041038,0.038906,0.021317,0.140301
20,0.084955,0.084292,0.006631,0.087576,0.040493,0.038244,0.022488,0.136899
21,0.084211,0.083550,0.006602,0.089117,0.041427,0.039186,0.022411,0.143915
22,0.084122,0.083463,0.006586,0.090453,0.040739,0.038548,0.021913,0.144144
23,0.084958,0.084303,0.006553,0.091864,0.041766,0.039447,0.023194,0.147999
