loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.427435, 0.262357, 0.261888, 0.232026, 0.242859, 0.261888, 1480.88 M Ops, 62.69 M Ops, 312.48 M Ops, 0.1958 M, 0.4640 %, 1493.82 uJ, 0.500000, 0.060606, 0.348485, 0.138462
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.397763, 0.288973, 0.288753, 0.224415, 0.304756, 0.288753, 1622.74 M Ops, 33.91 M Ops, 457.02 M Ops, 0.2084 M, 0.4417 %, 2132.82 uJ, 0.787879, 0.045455, 0.090909, 0.230769
