loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.185678, 0.186597, 0.271911, 115.76 M Ops, 13.89 M Ops, 10.78 M Ops, 0.2931 M, 0.3292 %, 62.09 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.314070, 0.315751, 0.373400, 97.50 M Ops, 12.03 M Ops, 10.30 M Ops, 0.2931 M, 0.2510 %, 58.19 uJ
