epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.391015,0.391015,1.000000,0.318224,0.318224,0.000000,0.000000,0.237591,0.318206
1,0.355101,0.355101,1.000000,0.313817,0.313817,0.000000,0.000000,0.233634,0.313724
2,0.352135,0.352135,1.000000,0.313424,0.313424,0.000000,0.000000,0.233669,0.313247
3,0.351157,0.351157,1.000000,0.312295,0.312295,0.000000,0.000000,0.231842,0.312318
4,0.350869,0.350869,1.000000,0.312388,0.312388,0.000000,0.000000,0.233612,0.312437
5,0.350754,0.350754,1.000000,0.312165,0.312165,0.000000,0.000000,0.232853,0.312205
6,0.350461,0.350461,1.000000,0.312665,0.312665,0.000000,0.000000,0.234981,0.312596
7,0.350197,0.350197,1.000000,0.311602,0.311602,0.000000,0.000000,0.232319,0.311523
8,0.350034,0.350034,1.000000,0.311877,0.311877,0.000000,0.000000,0.232009,0.311903
9,0.349966,0.349966,1.000000,0.310901,0.310901,0.000000,0.000000,0.232141,0.310861
10,0.349994,0.349994,1.000000,0.313235,0.313235,0.000000,0.000000,0.235685,0.313235
11,0.349870,0.349870,1.000000,0.311038,0.311038,0.000000,0.000000,0.233100,0.310990
