loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.492059, 0.479830, 0.460626, 0.560264, 53.63 M Ops, 8.86 M Ops, 2.33 M Ops, 0.2693 M, 0.4976 %, 18.67 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.494774, 0.482207, 0.462412, 0.558086, 53.63 M Ops, 8.88 M Ops, 2.33 M Ops, 0.2693 M, 0.4998 %, 18.69 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.499736, 0.487486, 0.464816, 0.553248, 53.63 M Ops, 8.39 M Ops, 3.27 M Ops, 0.2693 M, 0.5138 %, 22.61 uJ
