step,mae,mse
0,0.242830,0.134842
1,0.292655,0.196959
2,0.319045,0.239042
3,0.336760,0.271016
4,0.345768,0.292243
5,0.351964,0.302149
6,0.354897,0.307466
7,0.358779,0.311581
8,0.356527,0.311085
9,0.360353,0.314987
10,0.360086,0.316524
11,0.359215,0.315874
12,0.358435,0.312694
13,0.359787,0.314076
14,0.359399,0.315899
15,0.360813,0.316373
16,0.360437,0.314832
17,0.358985,0.314488
18,0.359930,0.314409
19,0.359568,0.312873
20,0.357746,0.310077
21,0.357247,0.312507
22,0.356999,0.310828
23,0.358733,0.313955
24,0.364621,0.323966
25,0.373389,0.337191
26,0.379246,0.347847
27,0.383519,0.352517
28,0.384057,0.360283
29,0.384549,0.360226
30,0.384218,0.362609
31,0.384017,0.359552
32,0.387695,0.365243
33,0.386794,0.366316
34,0.385329,0.368183
35,0.382747,0.363658
36,0.380758,0.361086
37,0.381512,0.356848
38,0.380628,0.357443
39,0.380915,0.356270
40,0.378589,0.352996
41,0.378898,0.353239
42,0.379652,0.351681
43,0.379273,0.353839
44,0.380002,0.355741
45,0.385186,0.361379
46,0.382770,0.356165
47,0.382058,0.354092
48,0.388811,0.372812
49,0.390460,0.373028
50,0.398216,0.388902
51,0.398925,0.394089
52,0.403043,0.405884
53,0.404979,0.411197
54,0.401175,0.407022
55,0.403843,0.411858
56,0.401728,0.404592
57,0.405071,0.413859
58,0.402046,0.415858
59,0.400230,0.407289
60,0.398892,0.405077
61,0.398996,0.405354
62,0.397556,0.399076
63,0.399943,0.397430
64,0.398140,0.393789
65,0.398148,0.395688
66,0.396301,0.395745
67,0.396259,0.400512
68,0.395683,0.405076
69,0.397031,0.405496
70,0.394641,0.394969
71,0.392882,0.386070
72,0.394324,0.393714
73,0.398677,0.397884
74,0.402907,0.410432
75,0.407812,0.421235
76,0.412914,0.438400
77,0.409123,0.430075
78,0.412624,0.436264
79,0.417967,0.439383
80,0.418470,0.439540
81,0.418514,0.441758
82,0.411975,0.429341
83,0.410356,0.424337
