loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.190016, 0.986486, 0.987381, 0.984698, 0.982330, 0.987381, 150.39 M Ops, 6.42 M Ops, 12.07 M Ops, 6.6609 M, 0.4764 %, 61.30 uJ, 1.000000, 1.000000, 0.988636, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.205761, 0.981081, 0.987330, 0.982559, 0.978415, 0.987330, 150.39 M Ops, 6.37 M Ops, 12.08 M Ops, 6.6609 M, 0.4812 %, 61.29 uJ, 1.000000, 1.000000, 0.943182, 0.977273, 1.000000, 1.000000, 1.000000, 1.000000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.175250, 0.986486, 0.986327, 0.984559, 0.983292, 0.986327, 150.39 M Ops, 6.60 M Ops, 12.05 M Ops, 6.6609 M, 0.4717 %, 61.38 uJ, 1.000000, 1.000000, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
